ITZ_GEOID,2010_2014_percent_upzoned,2010_2018_percent_upzoned,2014_2018_percent_upzoned,d_2010_2014_resid_units,d_2010_2018_resid_units,d_2014_2018_resid_units,orig_percent_residential,orig_percent_mixed_development,orig_percent_subsidized_properties,2002_2010_percent_upzoned,d_2002_2010_resid_units,d_2010_2018_pop_density,d_2010_2018_resid_unit_density,d_2010_2018_per_capita_income,d_2010_2018_percent_non_hispanic_or_latino_white_alone,d_2010_2018_percent_non_hispanic_black_alone,d_2010_2018_percent_hispanic_any_race,d_2010_2018_percent_non_hispanic_asian_alone,d_2010_2018_percent_multi_family_units,d_2010_2018_percent_occupied_housing_units,d_2010_2018_median_gross_rent,d_2010_2018_median_home_value,d_2010_2018_percent_households_with_people_under_18,d_2010_2018_percent_of_households_in_same_house_year_ago,d_2010_2018_percent_bachelor_degree_or_higher,d_2010_2018_percent_car_commuters,d_2010_2018_percent_public_transport_commuters,d_2010_2018_percent_public_transport_trips_under_45_min,d_2010_2018_percent_car_trips_under_45_min,d_2010_2014_pop_density,d_2010_2014_resid_unit_density,d_2010_2014_per_capita_income,d_2010_2014_percent_non_hispanic_or_latino_white_alone,d_2010_2014_percent_non_hispanic_black_alone,d_2010_2014_percent_hispanic_any_race,d_2010_2014_percent_non_hispanic_asian_alone,d_2010_2014_percent_multi_family_units,d_2010_2014_percent_occupied_housing_units,d_2010_2014_median_gross_rent,d_2010_2014_median_home_value,d_2010_2014_percent_households_with_people_under_18,d_2010_2014_percent_of_households_in_same_house_year_ago,d_2010_2014_percent_bachelor_degree_or_higher,d_2010_2014_percent_car_commuters,d_2010_2014_percent_public_transport_commuters,d_2010_2014_percent_public_transport_trips_under_45_min,d_2010_2014_percent_car_trips_under_45_min,d_2014_2018_pop_density,d_2014_2018_resid_unit_density,d_2014_2018_per_capita_income,d_2014_2018_percent_non_hispanic_or_latino_white_alone,d_2014_2018_percent_non_hispanic_black_alone,d_2014_2018_percent_hispanic_any_race,d_2014_2018_percent_non_hispanic_asian_alone,d_2014_2018_percent_multi_family_units,d_2014_2018_percent_occupied_housing_units,d_2014_2018_median_gross_rent,d_2014_2018_median_home_value,d_2014_2018_percent_households_with_people_under_18,d_2014_2018_percent_of_households_in_same_house_year_ago,d_2014_2018_percent_bachelor_degree_or_higher,d_2014_2018_percent_car_commuters,d_2014_2018_percent_public_transport_commuters,d_2014_2018_percent_public_transport_trips_under_45_min,d_2014_2018_percent_car_trips_under_45_min,orig_pop_density,orig_percent_non_hispanic_or_latino_white_alone,orig_percent_non_hispanic_black_alone,orig_percent_hispanic_any_race,orig_percent_non_hispanic_asian_alone,orig_median_age,orig_per_capita_income,orig_resid_unit_density,orig_percent_multi_family_units,orig_percent_occupied_housing_units,orig_median_gross_rent,orig_median_home_value,orig_percent_households_with_people_under_18,orig_percent_of_households_in_same_house_year_ago,orig_percent_bachelor_degree_or_higher,orig_percent_car_commuters,orig_percent_public_transport_commuters,orig_percent_public_transport_trips_under_45_min,orig_percent_car_trips_under_45_min
BX183.01,3.8461538461538463,3.8461538461538463,0.0,-6,-2,4,76.92307692307692,38.46153846153846,0,92.3076923076923,-84.0,-3742.173112338867,397.7900552486208,7926.0,-0.6999999999999993,-9.100000000000001,3967.0,-2.0999999999999996,-0.7000000000000028,0.8999999999999915,256.0,102200.0,-5.0,-0.09999999999999432,4.199999999999999,1.8306672864785938,1.232125745770638,0.7238984580374304,-28.559803531129702,-515.6537753222874,-191.52854511970145,3517.0,-6.4,-10.100000000000001,-0.7999999999999972,-0.5999999999999996,-1.0999999999999943,-2.5,187.0,60000.0,1.8999999999999986,-5.5,3.0,1.2875736156308868,-4.839733666223111,0.8123420233021879,-5.443178220956014,-3226.51933701658,589.3186003683222,4409.0,5.700000000000001,1.0,3967.8,-1.5,0.3999999999999915,3.3999999999999915,69.0,42200.0,-6.899999999999999,5.400000000000006,1.1999999999999993,0.543093670847707,6.071859411993749,-0.0884435652647575,-23.11662531017369,62998.158379373854,10.5,45.9,55.0,4.3,41.4,17589.0,29863.720073664823,100.0,96.2,928.0,166700.0,26.0,94.1,21.6,15.497448979591837,63.329081632653065,3.1722054380664657,77.36625514403293
BX183.02,0.0,0.0,0.0,0,0,0,85.5421686746988,10.843373493975903,0,86.74698795180723,-33.0,1567.3981191222592,-97.9623824451428,3980.0,-3.3000000000000007,-3.0,3755.5,-2.3,-1.2000000000000028,-0.7000000000000028,258.0,14000.0,2.6000000000000014,15.299999999999997,4.499999999999998,1.8727244748284342,8.341109408559902,-0.1732548359966355,-7.349519117992003,2636.0786548874275,-302.7928184667999,1091.0,-12.3,-11.0,10.599999999999994,-0.6000000000000001,0.20000000000000284,-0.9000000000000057,93.0,,1.8000000000000043,6.199999999999989,2.5,1.0499654616624454,6.4435380415118,-1.5471698113207544,-1.9583118888317017,-1068.6805357651683,204.83043602165708,2889.0,9.0,8.0,3744.9,-1.6999999999999997,-1.4000000000000057,0.20000000000000284,165.0,,0.7999999999999972,9.100000000000009,1.9999999999999982,0.8227590131659888,1.8975713670481014,1.3739149753241189,-5.391207229160301,32398.831575947563,13.8,36.5,58.5,2.9,30.8,14856.0,11897.976631518952,99.0,97.2,991.0,148900.0,38.4,81.4,11.9,12.305516265912306,60.466760961810465,3.9999999999999996,79.02298850574712
BX205.01,0.0,0.0,0.0,5114,5121,7,95.08196721311475,3.278688524590164,0,95.08196721311475,128.0,167.95125032403666,912.7785343697633,2833.0,1.5,-12.299999999999997,6981.9,0.3,-0.3999999999999915,2.4000000000000057,256.0,-153500.0,-8.399999999999999,4.5,-2.700000000000001,-15.568668304382701,12.905510818623213,0.06711191942135919,7.504742309727828,-1559.0257367035556,237.322418936139,1475.0,-5.3,-13.099999999999998,10.999999999999993,0.0,-2.4000000000000057,1.2000000000000028,168.0,98300.0,-5.899999999999999,5.200000000000003,-6.300000000000001,-11.176789144192185,8.992400268455796,-0.9381820670901218,15.33034286298943,1726.9769870275923,675.4561154336243,1358.0,6.8,0.8000000000000007,6970.9,0.3,2.000000000000014,1.2000000000000028,88.0,-251800.0,-2.5,-0.7000000000000028,3.5999999999999996,-4.391879160190516,3.913110550167417,1.005293986511481,-7.8256005532616015,25539.543391665968,5.3,41.8,59.1,0.0,30.5,12781.0,9704.66137741932,99.6,94.6,571.0,480600.0,48.1,88.5,15.9,32.11120064464142,54.75423045930701,2.35467255334805,20.978670012547052
BX205.02,0.0,0.0,0.0,3,6,3,88.31168831168831,6.4935064935064934,0,16.883116883116884,5.0,1680.5270132713595,2093.4565079608974,4071.0,-13.200000000000001,15.900000000000002,2098.4,0.3,-9.0,4.700000000000003,116.0,48600.0,-15.5,27.700000000000003,12.099999999999998,-7.070755109562818,0.050887559893951106,-0.8534429998913255,-54.165609584214245,854.668023892289,2295.1197495534607,1972.0,-15.3,19.3,-12.899999999999991,0.0,-1.8999999999999915,-4.5,70.0,21600.0,-16.800000000000004,16.400000000000006,7.000000000000001,-10.431297231848358,4.229746844251466,-0.7546671529266771,-9.915824915824928,825.8589893790704,-201.66324159256328,2099.0,2.0999999999999996,-3.3999999999999986,2111.3,0.3,-7.1000000000000085,9.200000000000003,46.0,27000.0,1.3000000000000043,11.299999999999997,5.099999999999998,3.3605421222855405,-4.1788592843575145,-0.09877584696464847,-44.24978466838932,19090.786870762673,18.8,20.2,64.6,0.0,27.8,14346.0,7202.258628305836,96.8,89.3,792.0,415700.0,49.1,64.8,7.8,35.5475763016158,64.4524236983842,7.075208913649025,86.21212121212122
BX210.01,0.0,0.0,0.0,0,0,0,33.333333333333336,0.0,0,100.0,-9.0,1299.3560391470019,561.3218089115035,7648.0,-0.9000000000000004,-6.800000000000004,8791.7,3.8000000000000003,0.6999999999999886,6.5,304.0,21300.0,-11.5,-1.2000000000000028,-0.29999999999999716,4.842432500528201,-5.738712050083549,-0.12338325391422733,-16.529233149921648,2697.463137269173,155.92272469763702,2101.0,-11.0,-3.3000000000000043,1.9000000000000057,0.3999999999999999,-1.0,4.199999999999989,125.0,5900.0,-2.3999999999999986,0.3999999999999915,1.6000000000000014,2.003321332494746,-3.6278129226353855,-0.10325496079348406,-8.812409683191017,-1398.107098122171,405.39908421386644,5547.0,10.1,-3.5,8789.8,3.4000000000000004,1.6999999999999886,2.3000000000000114,179.0,15400.0,-9.100000000000001,-1.5999999999999943,-1.8999999999999986,2.8391111680334546,-2.110899127448164,-0.020128293120743268,-7.716823466730631,44567.912142742054,12.4,60.1,33.3,3.9,35.7,22369.0,21039.172985868205,98.9,88.4,1018.0,131700.0,37.0,91.2,25.9,17.87200832466181,73.49115504682622,0.7964601769911505,27.714701601164478
BX210.02,0.0,0.0,0.0,0,0,0,40.0,0.0,0,100.0,-13.0,3253.9342496844474,-2356.496867654041,5076.0,2.8000000000000007,-3.0,7680.8,7.200000000000001,1.7000000000000028,6.099999999999994,290.0,16100.0,2.700000000000003,-2.200000000000003,4.5,-6.906637258397925,8.40483373883859,-0.8312208919071757,-5.886625811103098,-6177.843139525459,-2883.3794596847983,2979.0,-6.3,4.299999999999997,-6.599999999999998,0.5999999999999996,1.1000000000000085,2.5,123.0,300.0,-5.399999999999999,-5.1000000000000085,4.600000000000001,-9.099953798484425,6.655769995016939,-0.34661163564324216,-9.178149739266702,9431.777389209907,526.8825920307572,2097.0,9.100000000000001,-7.299999999999997,7687.4,6.600000000000001,0.5999999999999943,3.5999999999999943,167.0,15800.0,8.100000000000001,2.9000000000000057,-0.10000000000000142,2.1933165400864993,1.749063743821651,-0.48460925626393353,3.2915239281636044,41386.3381080862,9.6,56.5,29.2,9.6,40.0,26210.0,20780.01783294927,98.3,93.9,1008.0,121800.0,27.4,95.2,22.0,26.079190235189046,66.4185769574278,1.2998655311519498,22.294520547945204
BX221.01,0.0,15.0,12.5,169,169,0,57.5,7.5,0,85.0,88.0,2406.721316257761,1823.2737244377022,1843.0,-4.3,-11.8,3821.5,5.6000000000000005,0.0,0.9000000000000057,223.0,,6.200000000000003,3.5999999999999943,11.9,-4.552486905128058,-1.6224915985197583,-0.8682365714178735,49.802429274292734,3281.8927039878618,350.06855509203524,1753.0,-11.6,-10.700000000000003,6.0,0.0,-2.5999999999999943,0.9000000000000057,111.0,,7.300000000000004,2.5,5.0,-7.605388811182168,5.444215906553865,-1.8211207659676916,59.14965149651495,-875.1713877301008,1473.205169345667,90.0,7.3,-1.0999999999999979,3815.5,5.6000000000000005,2.5999999999999943,0.0,112.0,,-1.1000000000000014,1.0999999999999943,6.9,3.0529019060541103,-7.066707505073623,0.9528841945498181,-9.347222222222214,54421.074127016545,11.6,28.1,74.5,0.6,30.6,11514.0,17051.255870941393,100.0,96.5,938.0,,53.4,91.4,3.6,18.806384455239417,67.17557251908397,6.157024793388429,30.40590405904059
BX221.02,0.0,0.0,7.547169811320755,98,97,-1,77.35849056603773,18.867924528301888,0,94.33962264150944,6.0,-4100.216330432158,-62.88675353423605,2602.0,-11.600000000000001,4.9,5441.6,0.0,1.7999999999999972,5.900000000000006,236.0,332700.0,-13.600000000000001,3.299999999999997,4.4,-0.08922904610789573,-1.238246353236093,0.725370602742331,-10.719819748596727,-10665.593399406338,-427.6299240328044,-372.0,-22.3,0.6999999999999993,-7.300000000000011,0.0,2.200000000000003,-2.3999999999999915,187.0,,-5.100000000000001,0.7999999999999972,6.200000000000001,2.384148917978946,3.5011821466879383,1.4573975447815704,4.822819430406078,6565.37706897418,364.74317049856836,2974.0,10.7,4.200000000000001,5448.9,0.0,-0.4000000000000057,8.299999999999997,49.0,,-8.5,2.5,-1.8000000000000007,-2.4733779640868416,-4.739428499924031,-0.7320269420392393,-15.542639179002805,73627.81103788297,24.3,13.4,86.4,0.9,28.1,9196.0,22022.94108768929,97.8,90.8,912.0,225000.0,59.1,93.7,6.6,14.271047227926077,70.27720739219713,2.6004382761139517,52.697841726618705
BX224.03,0.0,0.0,0.0,0,0,0,60.714285714285715,7.142857142857143,0,96.42857142857143,-67.0,576.6319886595666,-96.1053314432611,4330.0,-6.100000000000001,6.300000000000001,3316.4,-4.1000000000000005,-0.5999999999999943,3.700000000000003,372.0,87600.0,-14.900000000000002,9.700000000000003,-2.400000000000002,0.8826638811472876,3.8243588230695025,-1.776131761334492,-30.692125777349553,56.061443341899576,-24.026332860816183,-85.0,-13.0,-8.2,11.899999999999999,-2.4000000000000004,-1.7999999999999972,0.5,123.0,20800.0,-6.100000000000001,4.099999999999994,-0.40000000000000213,-10.614909721087795,1.9981106446838055,-0.7471504251118661,46.57422691757456,520.570545317667,-72.07899858244491,4415.0,6.899999999999999,14.5,3304.5,-1.7,1.2000000000000028,3.200000000000003,249.0,66800.0,-8.8,5.6000000000000085,-2.0,11.497573602235082,1.826248178385697,-1.0289813362226259,-77.26635269492411,26444.983702137546,31.5,16.5,57.6,4.9,33.1,18222.0,10996.051672633206,100.0,94.8,1077.0,105400.0,44.7,85.2,26.8,16.214335421016006,70.07654836464857,3.2869910625620653,81.63090128755364
BX237.03,0.0,0.0,0.0,72,66,-6,63.95348837209303,13.953488372093023,0,90.69767441860465,-355.0,-1888.7055408656306,1282.3316566929752,3881.0,-2.0999999999999996,-4.899999999999999,5455.7,0.09999999999999998,1.0,3.5,171.0,,-8.200000000000003,31.000000000000007,0.5999999999999996,-5.671422925127594,-6.831187280215502,-1.6610369858618865,-0.6688036247951388,-7932.5632716356195,695.8388834768102,2225.0,-8.299999999999999,-13.5,4.400000000000006,1.6,3.0,-5.0,139.0,-7900.0,3.1999999999999957,15.100000000000001,5.5,-6.139714693916935,-3.7088432548311943,-0.40232361414612194,83.76523965929967,6043.857730769989,586.492773216165,1656.0,6.199999999999999,8.600000000000001,5451.3,-1.5,-2.0,8.5,32.0,,-11.399999999999999,15.900000000000006,-4.9,0.4682917687893413,-3.122344025384308,-1.2587133717157646,-84.4340432840948,56830.15566909879,12.2,31.7,71.3,0.2,29.1,10283.0,15020.179327620828,97.0,93.7,1007.0,41200.0,55.6,62.4,5.9,13.609467455621301,79.77407208176439,3.4659474039109908,42.92490118577075
BX245.01,0.0,0.0,0.0,2,-14,-16,91.03448275862068,6.896551724137931,0,8.275862068965518,-29.0,-746.1948557506403,-638.3112621481432,-717.0,-1.5,-4.100000000000001,4934.6,0.9000000000000001,2.700000000000003,3.5999999999999943,228.0,-320200.0,-20.1,7.200000000000003,-0.2999999999999998,8.762240501370934,-9.888506518941298,0.8988484127527858,-35.11109282422646,-62.93209626813041,-503.45677014501234,1056.0,-7.0,-0.6999999999999993,-1.2000000000000028,-0.2,2.5,6.5,106.0,-105000.0,-24.700000000000003,4.200000000000003,0.3000000000000007,3.5851747340859443,-4.078460746838189,0.07006888538021405,-30.80745031459103,-683.2627594825099,-134.85449200313087,-1773.0,5.5,-3.400000000000002,4935.8,1.1,0.20000000000000284,-2.9000000000000057,122.0,-215200.0,4.600000000000001,3.0,-0.6000000000000005,5.17706576728499,-5.810045772103109,0.8287795273725718,-4.303642509635431,45778.60488532873,7.2,27.3,74.4,0.2,25.9,11016.0,14717.12022727477,95.3,90.7,887.0,522300.0,67.0,85.7,8.0,14.571092831962398,72.15041128084606,2.6384364820846904,64.6774193548387
BX245.02,0.0,0.0,0.0,3,0,-3,90.0,5.384615384615385,0,8.461538461538462,-6.0,-6197.64827599928,-447.6631981058872,2864.0,1.0,-3.400000000000002,3679.3,0.0,5.0,6.799999999999997,222.0,,-10.300000000000004,-2.799999999999997,7.000000000000001,-20.102576102753623,14.909621676094062,2.3482341490545053,22.9227934447034,-7023.33817472792,-785.8976144525568,-81.0,-10.7,-3.200000000000003,-5.900000000000006,0.0,5.200000000000003,1.0,-75.0,-241000.0,-19.200000000000003,-12.0,10.600000000000001,-17.712404145154732,9.521837865039352,3.2191091954022992,77.39673678662129,825.6898987286404,338.2344163466696,2945.0,11.7,-0.1999999999999993,3685.2,0.0,-0.20000000000000284,5.799999999999997,297.0,,8.899999999999999,9.200000000000003,-3.5999999999999996,-2.3901719575988896,5.38778381105471,-0.8708750463477939,-54.473943341917895,43522.81092696126,12.0,35.1,72.7,0.0,23.5,10362.0,12703.686755138178,92.3,90.8,952.0,580700.0,55.7,95.7,4.3,31.693648816936488,49.813200498132005,2.3125,35.834970530451876
BX267.01,0.0,0.0,0.0,0,1,1,85.18518518518519,14.814814814814815,0,96.29629629629629,-58.0,3207.282913165269,294.11764705882524,5081.0,-4.2,12.799999999999999,4162.8,-1.0,0.9000000000000057,-2.1000000000000085,259.0,,-8.899999999999999,3.700000000000003,1.3000000000000007,-7.277553029816563,7.569977197839904,-2.1451633073760954,20.568875651526437,-7969.187675070025,-406.16246498599503,3498.0,-8.2,-0.39999999999999947,-3.799999999999997,1.4000000000000004,1.6000000000000085,-2.4000000000000057,110.0,,-16.1,2.0,-0.8999999999999986,-13.664839813471,9.338268266875204,-1.128327398256093,16.80224112886491,11176.470588235294,700.2801120448203,1583.0,4.0,13.2,4166.6,-2.4000000000000004,-0.7000000000000028,0.29999999999999716,149.0,,7.200000000000003,1.7000000000000028,2.1999999999999993,6.387286783654437,-1.7682910690352998,-1.0168359091200025,3.7666345226615263,56134.4537815126,10.9,6.1,74.2,15.4,30.6,14615.0,19341.73669467787,97.1,96.2,1056.0,,50.1,91.0,22.5,24.518932340161392,64.74239602731222,4.1227229146692235,28.60759493670886
BX267.02,0.0,0.0,0.0,1,3,2,93.28859060402685,0.0,0,95.30201342281879,-8.0,4704.816548391966,271.78016004831625,3127.0,-1.8999999999999986,-1.0,7149.1,-3.3000000000000003,-0.19999999999998863,3.0999999999999943,317.0,-12000.0,5.800000000000004,3.6000000000000085,-1.5999999999999979,-2.4483164668594277,-1.2014624046271578,0.1568918044094656,-14.567963913483798,-1425.3359504756154,-277.81971916050134,3133.0,-14.6,-7.500000000000002,8.699999999999989,-0.8999999999999999,1.200000000000017,-1.5,172.0,-65100.0,-2.299999999999997,4.200000000000003,-0.5999999999999979,-2.902718255676998,4.464648054259783,0.5974038955846235,6.417802150034277,6130.152498867581,549.5998792088176,-6.0,12.700000000000001,6.500000000000002,7140.4,-2.4000000000000004,-1.4000000000000057,4.599999999999994,145.0,53100.0,8.100000000000001,-0.5999999999999943,-1.0,0.4544017888175702,-5.666110458886941,-0.4405120911751579,-20.985766063518074,38906.83980069455,17.2,20.6,71.9,3.6,31.2,15261.0,15292.16367205194,98.19999999999999,95.5,969.0,437000.0,39.8,87.6,17.9,23.02306425041186,60.29654036243822,1.400273224043716,25.563506261180677
BX274.01,0.0,0.0,0.0,5,7,2,95.56285949055054,0.4930156121610518,0,0.0,9.0,171.8801271060638,-113.63975345855533,9018.0,-8.399999999999991,1.7,4817.1,-1.1999999999999997,10.0,2.299999999999997,-15.0,27000.0,-2.200000000000003,0.5,1.0,-18.21556104723178,9.721394778342386,-4.616174055829228,4.349993065668125,21.3074537734783,15.62546610055142,5697.0,-5.299999999999997,0.0,-1.8000000000000007,0.8000000000000003,1.8000000000000043,-1.1000000000000085,31.0,-17100.0,-5.700000000000003,2.3000000000000114,2.5,-14.419218065935816,9.117453265309962,-3.836703631224179,3.732257519432242,150.5726733325855,-129.26521955910675,3321.0,-3.0999999999999943,1.7,4818.9,-2.0,8.199999999999996,3.4000000000000057,-46.0,44100.0,3.5,-1.8000000000000114,-1.5,-3.7963429812959646,0.6039415130324244,-0.7794704246050492,0.6177355462358829,6687.699491035954,92.1,0.0,11.9,2.3,45.5,29037.0,2727.354083005317,42.6,91.7,1508.0,518800.0,32.6,93.6,24.4,76.17312072892939,21.047835990888384,5.9523809523809526,9.204545454545453
BX274.02,0.0,0.0,0.0,1,2,1,94.12587412587412,0.9790209790209791,0,0.0,68.0,312.3240608703163,-160.27155755187232,6225.0,-8.700000000000003,-1.0999999999999999,3435.7,1.4000000000000001,-10.300000000000004,13.399999999999991,390.0,-59300.0,-5.400000000000002,5.699999999999989,8.699999999999996,4.981570861723206,-13.307657240515073,2.3177083333333335,-3.732829835675428,936.9721826109471,-45.20479828386124,-3295.0,-16.900000000000006,0.3999999999999999,6.699999999999999,2.5999999999999996,-13.300000000000011,6.799999999999997,383.0,-67400.0,-3.900000000000002,2.6999999999999886,9.100000000000001,8.68282518096074,-13.345351685311105,4.169096209912537,-2.1666083814186656,-624.6481217406308,-115.06675926801108,9520.0,8.200000000000003,-1.4999999999999998,3429.0,-1.1999999999999997,3.000000000000007,6.599999999999994,7.0,8100.0,-1.5,3.0,-0.4000000000000057,-3.7012543192375347,0.037694444796031235,-1.8513878765792033,-1.5662214542567625,6776.610215462507,90.0,2.4,14.3,0.2,48.5,34450.0,2950.6404698011397,67.9,84.7,1134.0,562000.0,25.8,89.9,23.6,62.06185567010309,36.15120274914089,0.0,18.914728682170544
BX293.01,0.0,0.0,0.0,0,0,0,65.9090909090909,2.272727272727273,0,29.545454545454547,-8.0,403.75178582520584,17.254349821590495,16786.0,-10.799999999999997,2.2,1831.7,-4.8,0.0,-0.09999999999999432,461.0,-66300.0,-3.1999999999999993,-3.6000000000000085,-6.3999999999999915,-8.054693063666143,-0.9864691639367607,-2.7554179566563466,15.52435053775536,1076.6714288672174,62.115659357724326,5152.0,-13.399999999999991,0.5,3.0,-1.8999999999999995,1.5,-5.900000000000006,191.0,-55200.0,1.1999999999999993,-3.799999999999997,-4.799999999999997,-9.278818156741345,-2.521837741747632,3.1961391367692595,27.101187635312264,-672.9196430420116,-44.86130953613383,11634.0,2.5999999999999943,1.7000000000000002,1828.7,-2.9000000000000004,-1.5,5.800000000000011,270.0,-11100.0,-4.399999999999999,0.19999999999998863,-1.5999999999999943,1.2241250930752017,1.5353685778108712,-5.951557093425606,-11.576837097556904,5952.750688448558,88.8,4.0,10.3,6.3,54.8,61512.0,3267.97385620915,94.6,94.0,1108.0,482600.0,19.3,95.7,72.6,51.937046004842614,39.10411622276029,12.755417956656347,23.403263403263402
BX293.02,0.0,0.0,0.0,0,-23,-23,89.72602739726027,1.36986301369863,0,23.972602739726028,-44.0,1875.7304980582867,-167.30761980168154,1530.0,-9.699999999999989,-1.2000000000000002,5749.0,-1.8,-4.200000000000003,12.0,346.0,14000.0,6.699999999999999,-4.700000000000003,-0.8999999999999986,4.650200439674123,-6.645320169347627,0.04472898600759523,-3.7399935880046336,1178.222674659728,18.85156279455532,2325.0,-10.199999999999989,-1.7999999999999998,3.3000000000000007,0.10000000000000009,-2.000000000000014,4.8999999999999915,146.0,3100.0,4.600000000000001,3.9000000000000057,-2.5,-0.6616296398987984,-4.313664919178024,0.9531147483104478,2.7005793891537113,697.5078233985587,-186.15918259623686,-795.0,0.5,0.5999999999999996,5745.7,-1.9000000000000001,-2.1999999999999886,7.1000000000000085,200.0,10900.0,2.099999999999998,-8.600000000000009,1.6000000000000014,5.311830079572921,-2.3316552501696037,-0.9083857623028526,-6.440572977158345,11713.88983146703,75.6,9.0,18.0,3.5,51.2,56123.0,6626.3243222863175,96.2,87.4,1743.0,251600.0,15.5,84.8,58.9,39.09090909090909,47.4703557312253,1.723563696919234,13.569261880687561
BX309,0.0,0.0,0.0,-1,3,4,61.032863849765256,0.0,0,0.45045045045045046,-36.0,313.01912037259444,-82.9864644708739,4551.0,-6.0,2.1999999999999993,3698.4,0.19999999999999973,2.5,-0.30000000000001137,355.0,-41900.0,-0.3999999999999986,2.299999999999997,-9.900000000000006,9.227503618590823,-8.945389352611791,2.502216312056738,-10.877392724303736,489.1833695125197,-49.500698105433685,-3883.0,-10.599999999999994,1.0,6.4,-0.7000000000000002,-3.0,4.299999999999997,372.0,-14400.0,2.1000000000000014,-6.599999999999994,-11.800000000000004,-9.492918898207876,7.642839789543153,-1.3081666666666665,,-176.16424913992523,-33.48576636544021,8434.0,4.599999999999994,1.1999999999999993,3692.0,0.8999999999999999,5.5,-4.6000000000000085,-17.0,-27500.0,-2.5,8.899999999999991,1.8999999999999986,18.7204225167987,-16.588229142154944,3.8103829787234043,,2382.5850720453545,89.1,6.0,4.6,3.7,53.0,51615.0,1091.9271640904465,86.5,93.9,1371.0,500600.0,23.9,87.3,67.4,48.986212489862126,38.929440389294406,2.6041666666666665,30.480132450331133
BX332.01,0.0,0.0,0.0,256,256,0,71.11111111111111,4.444444444444445,0,91.30434782608695,-29.0,18625.697148268966,4638.885965835352,-10362.0,2.6000000000000014,-3.8000000000000007,5252.1,1.9,1.0999999999999943,-2.0,291.0,7300.0,17.0,1.7000000000000028,-2.1000000000000014,-8.543301936159079,16.42595499738357,-1.2305026763387383,12.921979601135615,5963.029218843174,1262.7591286962033,-8369.0,-22.700000000000003,-4.900000000000002,9.5,3.0,0.29999999999999716,-4.799999999999997,87.0,-8200.0,14.9,4.0,0.7000000000000028,0.3604395604395627,4.753846153846155,-1.7974296911607224,16.339959679309864,12662.667929425792,3376.126837139149,-1993.0,25.300000000000004,1.1000000000000014,5242.6,-1.1,0.7999999999999972,2.799999999999997,204.0,15500.0,2.099999999999998,-2.299999999999997,-2.8000000000000043,-8.903741496598641,11.672108843537416,0.566927014821984,-3.4179800781742493,27894.699919323724,39.1,18.6,52.9,0.0,45.5,33896.0,16073.871409028727,97.5,96.5,1052.0,178900.0,14.9,86.7,31.5,30.439560439560438,53.13186813186813,3.27817993795243,17.815884476534293
BX332.02,0.0,0.0,0.0,-4,-125,-121,91.39784946236558,5.376344086021505,0,98.9247311827957,-23.0,4800.138882860985,486.09001345427714,11180.0,12.200000000000003,2.3999999999999986,4164.9,-5.1,2.700000000000003,11.0,291.0,-138400.0,-15.500000000000004,14.200000000000003,0.8000000000000007,-10.309853899365656,9.326903757283503,-6.73812488880982,-24.237902974232817,2109.283451239098,321.1666160322893,3771.0,-11.4,4.400000000000002,-5.5,1.2000000000000002,3.799999999999997,1.0,100.0,-120000.0,-7.800000000000004,12.600000000000009,-1.1000000000000014,-2.681082795812628,0.0814211695040683,-5.497089117778773,-9.69146802437707,2690.855431621887,164.92339742198783,7409.0,23.6,-2.0000000000000036,4170.4,-6.3,-1.0999999999999943,10.0,191.0,-18400.0,-7.699999999999999,1.5999999999999943,1.9000000000000021,-7.628771103553028,9.245482587779435,-1.2410357710310471,-14.546434949855747,31812.855344820106,22.0,28.3,53.1,6.0,41.9,13499.0,14244.173429972658,94.7,85.3,1012.0,308100.0,42.7,78.3,17.5,45.61224489795919,47.142857142857146,9.415584415584416,37.22595078299776
BX383.01,0.0,0.0,0.0,36,36,0,85.83333333333333,7.5,0,92.5,-87.0,-1535.226077812833,830.7045215562575,4511.0,-5.699999999999999,-5.300000000000001,4809.9,-0.09999999999999998,1.5,-5.0,292.0,13100.0,-14.699999999999996,3.0999999999999943,3.9000000000000004,4.959696099323635,2.6179137271512047,-0.2581477841320279,-26.08519793459552,-6898.002103049417,515.2471083070486,1488.0,-12.8,-11.700000000000003,2.6000000000000085,0.0,-0.9000000000000057,-5.099999999999994,140.0,11300.0,-8.199999999999996,-1.7000000000000028,1.9000000000000004,5.2603481854220835,-1.1600884657047033,1.633254260630331,1.2296564195298387,5362.776025236584,315.4574132492089,3023.0,7.1000000000000005,6.400000000000002,4807.3,-0.09999999999999998,2.4000000000000057,0.09999999999999432,152.0,1800.0,-6.5,4.799999999999997,2.0,-0.30065208609844873,3.778002192855908,-1.891402044762359,-27.31485435412536,52870.66246056782,14.0,34.1,72.1,0.3,26.0,11854.0,16498.422712933752,96.9,100.0,957.0,346200.0,53.3,89.7,8.7,14.342629482071713,67.10301650540694,2.553011026293469,58.92857142857143
