ITZ_GEOID,pop_density,percent_non_hispanic_or_latino_white_alone,percent_non_hispanic_black_alone,percent_hispanic_any_race,percent_non_hispanic_asian_alone,median_age,per_capita_income,resid_unit_density,percent_multi_family_units,percent_occupied_housing_units,median_gross_rent,median_home_value,percent_households_with_people_under_18,percent_of_households_in_same_house_year_ago,percent_bachelor_degree_or_higher,percent_car_commuters,percent_public_transport_commuters,percent_public_transport_trips_under_45_min,percent_car_trips_under_45_min
BK152,100794.43973229772,57.0,4.2,13.4,24.6,42.8,37224.0,39567.56517702443,69.6,89.6,1509.0,846200.0,32.1,92.4,43.2,41.97080291970803,38.68613138686131,7.0754716981132075,30.673913043478255
BK166,72221.79431434312,81.6,0.0,6.1,11.5,50.1,56013.0,30404.93183306238,19.5,87.9,1455.0,938900.0,25.3,93.5,48.9,55.11904761904762,31.19047619047619,7.251908396946565,32.224622030237576
BK211,123399.05407409737,17.7,41.5,34.9,4.0,33.2,33098.0,59965.45148115702,96.1,92.9,1069.0,689700.0,25.3,84.8,34.6,21.568627450980394,48.27264239028945,9.43907156673114,22.943722943722943
BK485,42410.7171398828,55.1,3.4,34.6,2.3,29.6,44251.0,18176.021631378342,89.8,92.3,2425.0,855600.0,8.6,81.4,55.4,12.337662337662337,70.07083825265643,5.130581297388373,57.22488038277512
BK561,111502.28977496174,75.0,5.9,6.3,6.4,33.8,67207.0,54585.06667332779,93.4,94.0,2093.0,978000.0,13.3,89.7,67.6,8.602150537634408,67.95698924731182,3.651898734177215,62.0
BK620,60509.78141221249,96.1,0.0,0.3,3.5,46.1,61892.0,25256.83607404024,48.3,89.7,1927.0,1223000.0,29.3,90.8,68.9,56.28019323671498,31.642512077294686,7.900763358778628,25.321888412017167
BK808,44348.36644810093,8.8,65.2,15.9,8.9,54.6,10696.0,17993.530278339596,97.8,92.6,373.0,,18.5,77.7,10.1,6.338028169014085,61.971830985915496,31.022727272727273,
BK924,113460.9826313303,0.2,81.6,18.0,0.0,33.0,15667.0,48797.2036118914,89.9,86.8,900.0,384800.0,39.4,92.8,12.2,17.312072892938495,70.84282460136674,3.7781350482315115,106.51315789473684
BK932,43246.78939791548,2.3,91.5,3.4,2.8,61.1,35821.0,18506.85560533572,59.3,94.2,1000.0,479100.0,10.4,99.5,32.2,31.364562118126273,65.58044806517312,8.571428571428571,123.76623376623377
BK1104,63738.93249207367,1.2,81.8,16.1,0.0,37.2,20220.0,28058.436359115705,85.2,90.0,887.0,467800.0,28.3,97.0,15.3,24.273858921161825,58.29875518672199,2.7046263345195722,39.71509971509972
BK1116,78064.75445955225,2.7,72.2,24.9,0.2,25.1,23206.0,27443.29392424657,85.9,85.9,1358.0,556600.0,47.4,95.6,20.8,29.46708463949843,69.0282131661442,1.8074477747502269,27.106382978723403
BK1237,233325.24260269437,86.9,3.5,8.3,0.8,13.3,13401.0,50476.76437012065,93.4,82.9,1944.0,732300.0,68.5,94.9,21.2,21.813186813186814,26.64835164835165,5.835051546391752,37.430730478589425
BK1502,89947.78895129637,79.0,1.8,10.8,7.1,39.6,54670.0,35999.47343543019,75.1,94.1,2128.0,1020000.0,35.1,84.9,57.9,13.404825737265416,57.57372654155496,2.852153667054715,50.2
BK44,62895.13526328001,80.8,0.4,8.5,10.0,46.5,62429.0,25927.38300368731,32.3,95.4,1450.0,1136400.0,27.3,92.3,64.3,45.68315171835708,42.24643755238893,5.357142857142857,29.724770642201836
BK53,14153.2431301109,57.9,10.2,24.3,3.1,38.1,57686.0,6825.168006906271,83.0,87.5,1945.0,997600.0,29.6,90.5,58.7,23.156225218080888,41.15781126090405,6.473988439306359,54.1095890410959
BK379,272962.28547879367,9.7,80.5,7.3,0.9,33.8,27578.0,101745.8132782542,91.19999999999999,97.1,1296.0,620200.0,35.7,89.9,28.2,21.814930710773357,66.78587393831023,2.215528781793842,24.733606557377048
BK381,242535.4747518354,12.0,70.7,12.8,2.0,34.4,28889.0,104752.67586557871,92.2,96.7,940.0,976900.0,30.5,95.9,32.2,21.151129943502823,70.19774011299435,2.183098591549296,24.44073455759599
BK382,265047.0200288938,2.7,33.6,34.3,26.6,45.5,13514.0,104310.31676746883,100.0,97.2,432.0,1067900.0,37.2,92.3,17.4,13.952195664257921,72.92940522512507,2.317073170731707,
BK383,291084.84159340436,12.5,71.2,3.3,9.8,33.6,39387.0,120504.19077828646,89.6,88.4,1677.0,904600.0,26.2,93.7,40.9,19.11703456892961,74.59391920033319,2.1608040201005023,17.233115468409586
BK385,244534.75909851203,15.7,68.2,10.1,5.5,36.5,42071.0,104897.57518735061,88.2,81.1,1568.0,981600.0,26.3,88.5,48.0,10.322279308734236,76.17935544138253,1.6922133660331085,81.71945701357465
BK386,157111.4355005768,35.7,0.0,27.6,34.5,38.1,28672.0,53869.22481867692,73.0,86.0,1449.0,639600.0,40.8,89.7,34.7,32.47978436657682,51.75202156334232,1.9270833333333333,30.041493775933613
BK387,221938.65482760975,21.6,56.4,17.2,3.1,35.9,31997.0,101250.22094273489,85.9,82.8,1339.0,1077400.0,26.0,87.6,36.3,14.636752136752136,78.36538461538461,2.753919563735515,
BK388,222638.21215265137,67.3,11.9,6.8,13.1,32.3,30473.0,88805.129566507,82.7,98.2,1400.0,694400.0,41.8,88.6,39.6,29.116022099447513,47.73480662983425,2.1296296296296298,25.540796963946867
BK389,187450.67063745347,31.9,5.4,50.6,9.6,32.9,33469.0,85102.73661651042,95.4,88.4,1758.0,470500.0,22.8,85.3,33.4,11.834690043832186,71.25860989355041,5.070298769771529,102.85714285714286
BK390,148418.62211719897,86.8,0.0,8.3,2.6,30.2,30556.0,55169.3751799851,63.5,85.6,1416.0,772400.0,40.4,90.0,34.3,48.02784222737819,41.9953596287703,4.3646408839779,32.971014492753625
BK391,209807.28421418456,25.8,3.4,61.3,6.9,30.1,34782.0,92563.94230999374,96.6,95.9,1249.0,857900.0,12.4,84.6,38.8,13.161875945537066,77.25668179525971,3.2571801566579635,44.67432950191571
BK392,177543.95349574642,86.5,1.2,5.5,6.9,33.4,36155.0,71818.99507727243,77.0,91.5,1438.0,926400.0,33.1,80.8,33.6,38.188976377952756,48.188976377952756,4.2973856209150325,31.567010309278352
BK393,220818.53982175878,26.3,15.5,48.4,7.4,29.3,32597.0,92868.67124637464,90.0,90.9,1865.0,750000.0,17.3,82.0,42.6,5.928670680870773,76.33163501621121,2.6334951456310676,93.828125
BK394,131011.62243879422,79.3,2.4,12.8,0.8,28.1,38329.0,46453.650556783745,62.0,84.1,1439.0,1035700.0,43.2,94.9,25.2,38.31640058055152,41.36429608127721,3.3333333333333335,46.13636363636363
BK395,259999.7895546405,24.4,34.2,32.7,6.6,31.4,24132.0,95225.42836721282,82.2,91.3,1903.0,915500.0,24.8,86.9,31.7,10.299727520435967,65.34059945504087,3.628023352793995,
BK396,135652.1248344418,82.1,0.0,1.6,1.8,32.9,36280.0,53984.00886268602,58.5,81.3,1376.0,1096300.0,43.2,88.0,29.1,42.57555847568988,31.14323258869908,2.869198312236287,23.67283950617284
BK397,240290.6150527817,18.2,46.9,32.0,1.0,32.1,30472.0,107261.72684314995,96.4,86.6,1374.0,671000.0,32.7,87.2,29.1,21.938479396401625,60.708067324434126,2.887189292543021,45.264550264550266
BK398,152678.0754125972,28.4,0.0,20.8,47.0,35.5,28796.0,47055.40406218683,68.6,94.9,1394.0,715800.0,39.2,87.8,29.6,22.84843869002285,61.995430312261995,4.054054054054054,49.2
BK399,275652.7879864439,12.1,32.9,49.3,0.6,30.1,26773.0,111100.95586027342,95.0,92.8,1362.0,1005500.0,23.5,91.9,22.3,15.668202764976959,64.0552995391705,2.5259792166266988,49.01960784313726
BK400,168354.28636135484,40.6,0.8,13.5,44.9,44.2,27698.0,64303.152333158185,74.60000000000001,92.2,1428.0,858800.0,32.2,92.3,24.2,33.37819650067295,57.335127860026915,2.6291079812206575,26.3508064516129
BK401,213246.9001017319,17.8,44.9,30.1,4.4,32.6,29180.0,89965.64349642959,93.6,84.0,1368.0,1039600.0,23.5,85.3,34.8,18.870122306348282,71.17064647641234,1.7757774140752864,32.28395061728395
BK402,162841.00635985946,32.3,0.0,16.0,49.7,39.8,25231.0,55043.31205604352,81.60000000000001,94.6,1380.0,866900.0,33.1,96.7,25.2,33.76623376623377,49.78354978354978,2.782608695652174,25.512820512820515
BK403,180648.38835129995,12.7,57.7,27.3,2.3,34.3,26842.0,80623.74940586493,86.5,82.2,1801.0,804800.0,21.8,88.9,29.3,11.758055398530242,80.21481062747314,1.9802677942212825,32.69230769230769
BK596,151865.39043242484,74.8,7.1,0.4,7.3,50.5,37557.0,74129.2159686529,92.1,97.8,747.0,225300.0,15.7,87.2,46.3,43.57446808510638,54.212765957446805,2.4175824175824174,14.824218750000002
BK598,194837.0661124421,72.9,3.9,5.2,13.6,40.8,35157.0,77102.74357805181,85.1,93.2,1443.0,309400.0,34.4,81.5,39.9,52.24304372515616,43.100511073253834,2.4242424242424248,12.630434782608694
BK1190,170113.76895490996,2.0,39.1,46.0,6.0,30.1,19032.0,58696.91307182929,77.7,89.8,1580.0,529600.0,37.2,97.9,14.6,15.212264150943396,74.76415094339623,5.094637223974764,126.66666666666666
BK600,153585.93936058093,79.1,1.0,4.9,10.5,40.1,40443.0,68290.32288599352,82.5,92.6,1429.0,483200.0,26.1,91.6,51.5,36.973610331274564,47.02414373947221,0.7820895522388059,13.310554290053151
BK608,95485.15082274281,71.5,1.6,8.8,16.8,39.1,32429.0,46193.803571510274,92.6,91.4,1476.0,393700.0,27.2,86.5,45.9,47.630619684082625,35.297691373025515,2.42685025817556,13.32908163265306
BK628,60609.982871689455,80.4,0.0,9.0,9.5,43.3,37573.0,26600.89560620323,20.699999999999996,84.0,1207.0,483800.0,32.7,93.7,27.8,66.16666666666667,28.88888888888889,1.769230769230769,11.469353484466835
BK612,57827.86473595184,94.8,0.0,5.2,0.0,47.8,68369.0,24705.801366063937,42.199999999999996,92.7,1295.0,1150600.0,23.0,95.0,51.0,47.11538461538461,38.07692307692308,18.88888888888889,46.57142857142857
BK622,120139.84288332025,77.1,9.6,5.3,5.7,50.1,47848.0,57215.77047813373,84.0,84.4,1666.0,390400.0,22.6,82.6,43.0,57.4685534591195,27.9874213836478,10.42134831460674,15.102599179206566
BK626,97061.77293398391,43.6,5.8,12.7,29.9,41.5,24670.0,39041.22898773699,87.60000000000001,90.6,1169.0,340200.0,28.8,94.3,35.4,42.50238777459408,46.227316141356255,3.574380165289256,31.775280898876403
BK632,140600.47496749894,76.7,1.7,5.8,13.9,49.2,33919.0,64434.24635081601,76.7,88.8,1333.0,373300.0,24.7,97.8,40.1,46.15384615384615,41.53846153846154,1.4074074074074074,52.36666666666667
BK636,121364.92124997106,61.1,0.0,15.9,23.0,46.9,37923.0,41145.438779082506,6.799999999999997,94.3,,630600.0,25.7,94.5,41.4,48.09286898839137,42.288557213930346,2.7450980392156863,60.62068965517241
BK638,156430.15741874636,62.4,5.0,10.1,22.0,42.2,42084.0,54514.71131004261,33.2,100.0,1870.0,654500.0,34.9,92.2,42.1,46.499477533960295,45.87251828631139,1.7084282460136675,31.370786516853936
BK640,122233.44010735796,74.0,0.0,15.7,10.3,37.6,47531.0,43995.618224634585,16.6,90.7,1344.0,721100.0,34.1,92.9,49.9,54.84293193717277,37.696335078534034,7.8125,30.119331742243432
BK642,101974.85216324146,74.8,4.0,9.9,9.2,42.7,39775.0,44828.63954549322,66.30000000000001,88.8,1306.0,912100.0,28.1,95.6,45.5,52.497225305216425,28.85682574916759,9.615384615384615,18.731501057082454
BK644,154168.97472925732,63.7,2.1,11.1,21.9,30.4,29166.0,48491.67751554224,48.6,91.0,1572.0,708500.0,42.1,97.3,45.0,47.28406055209261,39.0026714158504,0.821917808219178,26.214689265536727
BK646,142317.87662461604,81.3,2.2,6.3,7.2,31.7,34674.0,43930.08429143399,19.0,95.7,1323.0,640400.0,49.1,95.7,47.8,53.807740324594256,33.333333333333336,5.168539325842697,34.5707656612529
BK648,155858.68358562942,63.9,27.1,4.6,3.3,35.2,32226.0,48306.246507852324,40.10000000000001,89.9,1750.0,635000.0,46.0,97.0,41.6,60.869565217391305,31.81336161187699,6.333333333333333,23.04878048780488
BK650,106325.89518154475,23.2,32.5,25.5,18.1,43.1,31018.0,32894.9785336326,55.0,96.3,1397.0,569900.0,32.5,88.2,39.8,48.29683698296837,40.38929440389295,8.58433734939759,17.481108312342567
BK652,67400.35369938551,84.5,3.5,8.9,2.5,47.9,48825.0,29942.02184451678,17.300000000000004,96.5,868.0,655300.0,28.1,96.2,43.3,71.72995780590718,26.160337552742615,0.0,53.088235294117645
BK654,102081.79133736971,77.5,1.7,4.7,16.0,49.0,44639.0,41486.26732151977,20.5,92.3,2040.0,623500.0,26.5,84.6,42.2,51.60744500846024,39.93231810490694,3.2203389830508473,46.19672131147541
BK656,120901.07612304334,69.3,0.9,11.7,17.3,38.7,36665.0,43804.73772574034,6.099999999999994,96.6,1149.0,489200.0,34.6,96.7,30.7,48.849104859335036,35.549872122762146,8.273381294964029,33.40314136125655
BK658,126192.48804645505,64.4,0.9,8.7,24.4,43.2,43072.0,54042.389207881206,33.599999999999994,84.8,1509.0,622200.0,28.5,94.3,51.7,58.22168087697929,33.49573690621194,4.618181818181818,38.34728033472803
BK660,144871.8854094535,74.5,0.7,4.9,13.5,45.3,50184.0,50599.15607471645,20.599999999999994,94.8,1500.0,635000.0,36.8,97.8,35.3,67.57894736842105,25.05263157894737,3.19327731092437,21.869158878504674
BK56.01,146745.16011861034,71.3,6.0,14.3,6.6,45.8,56414.0,89294.45991688223,95.5,89.5,1763.0,340200.0,13.1,92.8,60.1,31.43911439114391,55.71955719557196,1.152317880794702,26.572769953051644
BK56.02,111081.51165330925,63.4,1.0,21.8,11.7,42.7,48366.0,65911.43637520011,96.1,85.7,1404.0,507000.0,19.1,88.7,51.6,26.773455377574372,57.89473684210526,5.0395256916996045,45.12820512820513
BK58,157408.46462806582,65.6,0.9,18.6,11.7,42.2,42784.0,89701.10948560807,89.10000000000001,87.1,1460.0,875000.0,14.8,91.6,42.7,27.559055118110237,62.06156048675734,2.422145328719723,34.57142857142857
BK59,36537.66041262199,59.5,9.9,25.6,1.6,35.5,41061.0,19338.151677578993,89.1,87.4,1891.0,1125000.0,20.9,84.3,51.5,17.5033921302578,46.54002713704206,8.979591836734693,122.40310077519378
BK60,222545.5798752337,50.4,0.0,32.3,14.6,34.6,40995.0,84550.35372642297,81.5,86.3,1796.0,982600.0,35.1,96.4,44.6,18.094157685762905,66.02382302892796,2.336769759450172,17.742946708463954
BK62,177504.7252168627,62.3,1.7,16.9,17.6,36.5,45837.0,79664.8635969552,85.6,93.9,1633.0,873500.0,29.3,89.0,57.7,25.654450261780106,64.84667165295437,2.8719723183391004,32.09912536443149
BK63,199064.97425723606,78.7,1.4,6.4,6.9,36.6,74656.0,102519.5285429817,97.3,90.9,2400.0,960400.0,24.1,90.9,74.0,8.159564823209429,71.62284678150499,5.784810126582278,132.0
BK64,161159.85887915807,74.9,1.0,14.0,8.0,48.3,37955.0,84500.3204839767,79.0,83.8,1429.0,1023800.0,26.7,92.9,47.5,26.472675656493966,55.145493257629525,3.088803088803089,23.2171581769437
BK65,256348.94730862623,83.3,1.7,6.8,4.4,37.8,82467.0,116978.51059414721,91.19999999999999,90.5,2618.0,1380600.0,35.8,90.9,79.7,9.660207806795844,60.68520078629599,2.4895881536325777,31.191860465116275
BK66,247988.6216728686,64.6,1.1,19.2,12.4,36.6,40454.0,119163.3636609888,90.8,92.2,1604.0,878700.0,25.9,89.6,52.9,19.739819004524886,59.21945701357466,1.7096466093600762,50.286532951289395
BK67,267891.3531403552,82.9,2.1,9.1,2.8,36.5,98333.0,106784.2784391174,88.1,94.4,2492.0,,35.7,82.9,79.0,9.074573225516621,64.06109613656784,3.541374474053295,68.9108910891089
BK68,284315.9148174967,41.2,1.2,34.3,20.9,34.0,28032.0,115060.91001695837,89.6,89.4,1428.0,936300.0,29.0,83.6,39.1,18.073394495412845,63.99082568807339,2.652329749103943,29.746192893401016
BK69,215840.80089794402,79.9,4.1,7.0,5.2,35.8,85666.0,105966.95404708308,88.2,94.0,2586.0,1472700.0,19.7,82.1,87.6,7.858048162230672,63.286861005492185,4.632843791722297,90.86021505376344
BK70,185492.67460370582,54.0,5.0,12.8,21.1,43.7,47041.0,81198.72398925025,93.0,94.6,1490.0,471400.0,23.1,88.6,52.9,31.71875,60.46875,3.798449612403101,33.49753694581281
BK71,324461.8795477014,18.0,32.3,42.2,4.5,37.5,33069.0,122460.26582533045,94.5,94.6,662.0,,41.7,95.9,32.5,5.694879832810868,72.9362591431557,3.0945558739255015,
BK72,311005.79071684484,8.1,1.6,69.6,19.9,32.0,16064.0,99358.16577111832,95.1,96.0,1405.0,1115600.0,55.9,91.6,26.1,8.968609865470851,76.12107623318386,6.126656848306333,79.5
BK74,394045.5730070786,13.1,0.3,59.5,27.0,35.0,18350.0,117262.08818331966,90.2,92.2,1647.0,893500.0,51.4,91.7,20.8,15.858798735511064,63.96206533192834,2.397034596375618,22.026578073089706
BK75,189142.37823839646,73.9,0.5,17.3,5.3,36.1,91496.0,87205.71313024077,81.9,90.8,2386.0,,33.3,86.7,79.5,7.344440666439986,54.6072764365862,4.134495641344956,74.16666666666666
BK76,399755.60074459587,14.0,4.1,67.6,13.4,33.2,21441.0,118584.07259517424,90.3,91.7,1491.0,853900.0,42.7,90.5,24.4,9.121621621621621,65.45608108108108,2.52258064516129,40.0462962962963
BK77,141635.81879670898,66.7,3.3,12.2,10.6,35.9,81715.0,68415.67366571017,90.7,89.6,2296.0,1497700.0,35.6,83.2,76.8,7.2,73.4608695652174,3.016098484848485,
BK78,408846.85148544435,9.1,0.7,76.6,13.5,31.6,19367.0,121890.29274175275,95.7,93.7,1477.0,975000.0,42.2,96.3,17.7,16.045723962743438,59.65283657917019,2.62597586941093,30.949868073878626
BK80,287312.07428327407,18.4,1.6,69.2,9.6,35.6,28724.0,96327.03569331346,93.2,93.6,1627.0,807300.0,36.8,87.0,26.6,19.034406215316316,61.59822419533851,3.018018018018018,42.94460641399417
BK82,287112.17186919803,15.9,4.3,63.7,13.2,32.5,31042.0,109204.88006265824,90.9,94.9,1426.0,883600.0,27.6,91.3,35.2,11.16504854368932,67.96116504854369,4.285714285714285,65.81521739130434
BK84,164186.71302759147,15.8,2.4,71.1,6.9,37.0,22647.0,53822.04594414556,89.0,98.5,1485.0,953400.0,39.4,93.1,24.7,14.578454332552694,68.9695550351288,4.601018675721563,56.50602409638554
BK85,344557.2592437977,0.8,53.8,34.7,5.3,28.1,12555.0,138830.97575074102,100.0,99.3,431.0,,41.4,95.9,6.3,15.260612573885009,60.39763567974207,3.879003558718862,32.429577464788736
BK250,114955.82862934786,12.1,0.0,21.2,65.9,43.8,21108.0,37470.76119380794,61.60000000000001,94.0,1407.0,852000.0,31.0,91.5,19.2,22.60692464358452,46.33401221995927,2.8131868131868134,85.67567567567568
BK251,290765.25116732816,23.4,55.8,15.0,2.4,32.1,39386.0,130887.11119106674,91.60000000000001,93.1,1336.0,844500.0,23.8,84.1,38.2,11.881188118811881,73.15084449621433,4.522292993630574,80.53921568627452
BK252,314648.8004310925,35.2,2.4,20.4,39.7,35.9,22329.0,117985.87779893957,85.3,93.9,1422.0,804800.0,38.2,90.6,31.9,26.341681574239715,64.4901610017889,2.5728155339805827,19.864176570458408
BK253,232523.23844396896,30.3,49.9,14.3,4.5,30.6,28893.0,98636.14491201544,91.5,86.4,1680.0,907100.0,19.4,89.0,44.6,13.516609392898053,73.25315005727377,4.440969507427678,73.4322033898305
BK254,209338.46700836066,39.6,0.0,5.8,51.6,37.8,24742.0,71762.67401107002,81.8,94.4,1253.0,643000.0,37.6,93.0,27.8,37.61398176291793,51.89969604863222,4.289897510980967,32.56565656565656
BK255,434640.39032526116,1.2,30.3,65.2,2.2,27.8,11430.0,150159.79187014204,98.1,100.0,515.0,,39.6,96.8,11.8,12.513904338153504,67.1301446051168,4.556752278376139,55.244444444444454
BK256,198718.53728989256,23.1,1.7,5.8,65.2,36.0,17426.0,64665.83223469151,69.30000000000001,91.1,1583.0,867000.0,44.4,90.7,21.8,28.932806324110672,58.89328063241107,2.536912751677852,30.73770491803279
BK257,147147.98029910534,26.8,25.2,43.9,1.3,29.1,28535.0,49564.384317226926,89.0,85.1,1659.0,776800.0,38.9,88.5,33.5,24.00312744331509,62.00156372165755,6.48171500630517,39.86970684039088
BK258,275323.20119817264,42.5,0.0,18.7,38.7,35.9,23124.0,99531.17103489292,89.5,98.0,1388.0,806500.0,36.9,92.7,30.3,21.382073109664496,58.6379569354031,3.09137489325363,25.66744730679157
BK259.01,302779.8373632423,28.2,35.7,32.0,1.6,28.7,31602.0,106784.55938907436,96.0,89.7,1475.0,778200.0,34.3,86.5,40.2,6.006768189509306,74.11167512690355,6.255707762557078,281.6901408450704
BK259.02,638132.9580534354,0.0,47.4,49.6,2.9,26.3,7173.0,214938.64140492165,100.0,100.0,495.0,,52.0,94.5,5.0,13.636363636363637,64.91841491841492,5.870736086175944,55.72649572649573
BK260,212416.4681135047,34.6,0.0,6.4,55.4,46.9,27187.0,77921.28684064158,77.6,92.6,1416.0,900900.0,26.5,95.3,25.2,26.585014409221902,56.34005763688761,2.084398976982097,40.37940379403794
BK261,242732.8783958563,19.9,43.8,30.8,2.5,32.6,33566.0,134401.7939083127,97.2,89.8,1503.0,837700.0,16.6,85.4,37.4,9.680032401782098,70.9599027946537,2.9337899543378994,71.17154811715481
BK262,165353.1490793794,30.8,2.2,14.1,50.7,43.2,32131.0,57822.46202858298,59.50000000000001,92.9,1345.0,863600.0,33.2,87.7,31.3,35.4954954954955,49.729729729729726,6.920289855072463,43.50253807106599
BK263,181342.42575223782,23.9,60.4,10.8,3.1,30.7,29173.0,89636.25610383567,94.10000000000001,89.4,1360.0,1145800.0,26.3,89.1,42.8,10.08991008991009,77.62237762237763,5.7915057915057915,40.693069306930695
BK264,261010.08400121267,27.6,2.4,21.7,46.4,36.3,24038.0,94938.58301393695,90.3,92.3,1375.0,891100.0,32.7,84.5,19.8,25.786713286713287,61.27622377622377,2.154065620542083,20.067796610169488
BK265,277716.5498973221,21.3,53.4,21.1,2.1,35.4,46064.0,120312.36644410455,88.8,86.7,1400.0,1175000.0,25.5,87.7,35.5,16.033364226135312,69.78683966635774,1.8326693227091633,46.09826589595376
BK266,228193.836751533,20.9,0.0,11.8,66.6,36.5,21397.0,75978.10146034835,77.9,91.9,1349.0,943100.0,38.3,82.0,25.0,21.02308172177168,60.51154086088584,1.6288659793814433,41.63204747774481
BK267,273546.6886837659,28.5,52.3,13.0,2.5,38.7,40502.0,139707.81560149917,90.9,86.6,1773.0,1241500.0,17.5,84.4,46.6,14.902157551430005,61.414952333166084,3.4722222222222223,46.26262626262626
BK268,238469.60273931472,40.4,0.1,21.7,37.4,43.0,24455.0,89553.90629983344,93.6,92.6,1480.0,1110200.0,34.2,85.6,27.5,32.8879753340185,53.03186022610483,2.354651162790698,25.640625
BK269,252893.15157889278,15.1,68.2,9.1,7.2,37.2,43536.0,117566.78765806169,96.2,86.2,1636.0,1714300.0,23.0,81.8,47.7,17.896009673518744,64.57073760580411,4.250936329588015,43.108108108108105
BK270,171817.08156789542,60.0,0.0,9.2,29.6,41.2,26027.0,71731.02096312791,84.2,96.0,1436.0,903800.0,27.5,92.4,39.6,26.60287081339713,51.196172248803826,4.4672897196261685,52.73381294964029
BK272,305860.0166083684,34.0,0.0,32.6,33.2,38.7,24641.0,98722.3275976944,83.7,95.5,1423.0,759600.0,33.2,96.8,23.0,25.493612078977932,62.95005807200929,2.3431734317343174,28.79271070615034
BK273,246699.91075305283,13.8,75.5,3.8,2.2,38.2,31413.0,108142.42663147522,90.7,92.0,1190.0,1049100.0,27.5,89.6,35.3,19.066403681788298,63.510848126232744,5.351966873706004,58.13793103448277
BK274,237329.70949273056,36.6,0.8,17.4,39.4,36.0,29339.0,67140.1926632683,73.7,99.2,1585.0,1074300.0,41.3,89.1,29.9,35.09187907528157,51.09662122110255,1.6705336426914152,17.635135135135137
BK275,294736.0803400769,15.9,66.6,7.0,6.2,34.8,43216.0,135214.65966029666,91.5,87.6,1828.0,1107800.0,22.4,81.8,43.3,15.532359081419624,71.81628392484342,2.3662790697674416,28.306451612903224
