ITZ_GEOID,orig_pop_density,orig_percent_non_hispanic_or_latino_white_alone,orig_percent_non_hispanic_black_alone,orig_percent_hispanic_any_race,orig_percent_non_hispanic_asian_alone,orig_median_age,orig_per_capita_income,orig_resid_unit_density,orig_percent_multi_family_units,orig_percent_occupied_housing_units,orig_median_gross_rent,orig_median_home_value,orig_percent_households_with_people_under_18,orig_percent_of_households_in_same_house_year_ago,orig_percent_bachelor_degree_or_higher,orig_percent_car_commuters,orig_percent_public_transport_commuters,orig_percent_public_transport_trips_under_45_min,orig_percent_car_trips_under_45_min
BK944.01,94523.46394502938,1.5,97.0,1.0,0.0,38.7,24827.0,36924.13810298745,68.8,94.4,1102.0,465700.0,40.0,92.0,26.6,29.66643009226402,63.804116394606105,3.0033370411568407,31.315789473684205
BK944.02,279750.8584670442,9.4,87.0,7.9,0.7,31.4,10678.0,123807.63595822733,100.0,97.4,453.0,,45.4,96.0,2.8,21.771217712177123,73.06273062730628,4.3434343434343425,102.42937853107344
BK950,133326.27867738038,1.7,96.9,2.6,0.0,34.9,26028.0,45196.85371081359,86.89999999999999,91.7,1229.0,562300.0,54.1,98.2,26.4,53.88418079096045,45.19774011299435,3.09375,16.01572739187418
BK954,202493.72030119013,2.2,94.8,2.5,0.9,34.9,25065.0,70525.39753930214,87.5,93.5,1370.0,580800.0,46.5,95.8,20.3,37.69895407003183,57.20782173715325,1.3593004769475359,13.944511459589867
BK956,205372.48578994384,6.4,84.1,9.1,5.8,30.9,21121.0,59350.97206812848,89.69999999999999,95.4,1480.0,569500.0,52.0,91.9,18.9,37.36689254598257,50.62923523717328,1.2810707456978965,22.655440414507776
BK958,135895.66642650162,9.0,73.0,17.9,4.2,36.8,26981.0,52126.25258333199,78.8,93.8,1309.0,436900.0,39.7,99.4,20.3,49.01445466491459,48.75164257555848,4.218328840970351,17.66756032171582
BK960,0.0,,,,,,,0.0,,,,,,,,,,,
BK962,86769.30901649209,16.7,83.2,3.5,0.0,37.6,27258.0,34502.993800451055,57.9,87.6,1345.0,490400.0,26.7,95.6,23.5,26.432748538011698,62.69005847953216,3.675373134328358,78.76106194690266
BK964,159220.6070214039,8.8,73.5,16.6,0.1,37.4,23560.0,53703.42832536632,86.39999999999999,85.2,1059.0,475400.0,39.7,97.2,36.2,29.548989113530325,61.11975116640747,2.7735368956742996,49.76315789473685
BK966,141074.69877483294,13.6,73.8,12.6,0.0,33.0,27397.0,45203.3034811149,76.3,94.0,1425.0,541800.0,46.0,91.8,25.3,48.71987951807229,40.1355421686747,3.377110694183865,29.28902627511592
BK968,115281.95079197391,2.5,93.7,2.6,1.1,41.2,25482.0,37560.53534575591,53.60000000000001,90.6,1365.0,408800.0,45.6,99.4,17.6,46.40198511166253,47.146401985111666,9.973684210526315,37.62032085561497
BK970,100955.49479541894,17.6,73.5,16.9,0.3,35.7,27186.0,45242.28631732082,70.9,95.5,1028.0,475500.0,29.7,93.7,29.8,39.37232524964337,56.490727532097004,3.93939393939394,61.63043478260871
BK974,147371.94566963761,11.8,72.9,15.1,3.0,42.0,15903.0,32246.943828146465,83.3,97.9,1184.0,523500.0,43.2,80.7,13.1,34.19563459983832,61.19644300727567,4.095112285336856,37.234042553191486
BK982,138048.75719957365,10.8,76.9,25.7,0.0,30.3,11933.0,52161.44108037128,98.9,98.3,474.0,,43.7,96.3,9.0,23.379819524200165,69.15504511894996,2.633451957295373,38.14035087719298
BK984,183849.24236622764,2.6,95.2,6.3,1.5,39.1,30419.0,61251.27846347595,63.699999999999996,89.7,1354.0,545500.0,37.2,92.6,25.1,43.82785956964892,51.52887882219706,3.230769230769231,28.2687338501292
BK986,225601.06142952852,3.3,92.9,4.3,2.2,31.8,23116.0,73222.0025012939,87.5,94.4,1224.0,529100.0,50.8,98.2,24.3,42.16374269005848,56.49122807017544,1.3146997929606625,16.005547850208046
BK988,206981.66021967842,15.5,79.9,12.2,1.6,39.5,22906.0,73513.71747044455,86.39999999999999,94.5,1153.0,451800.0,34.5,90.2,17.7,34.35929648241206,59.233668341708544,2.311770943796394,27.148080438756857
BK990,96251.33519868215,6.9,78.2,5.4,12.6,41.7,21608.0,34253.378168383475,72.6,88.1,850.0,472000.0,39.4,98.4,22.3,47.95763993948563,47.35249621785174,5.71884984025559,49.873817034700316
BK992,141943.9606369909,10.4,83.6,2.7,1.7,33.4,26331.0,53978.68925632049,62.699999999999996,83.6,1521.0,441900.0,50.0,96.6,38.1,48.671497584541065,42.270531400966185,6.714285714285714,25.483870967741936
BK994,118547.17686047226,9.2,87.8,10.8,0.0,36.9,24640.0,39536.34969407191,84.19999999999999,91.1,1457.0,391200.0,46.4,91.6,17.2,41.111111111111114,57.55555555555556,2.8764478764478763,33.78378378378378
BK996,197411.84092050887,4.3,94.7,1.0,0.1,37.6,25509.0,63723.339279600885,66.4,96.7,1324.0,484700.0,47.5,97.7,28.9,55.28541226215645,41.49048625792812,1.9617834394904456,7.62906309751434
BK746,94591.19382081507,61.8,20.1,9.8,13.5,34.1,24035.0,34207.00217968355,47.89999999999999,87.3,1043.0,549000.0,37.6,94.7,42.4,46.049046321525886,41.961852861035425,9.480519480519481,26.597633136094675
BK748,128582.35996149166,75.1,16.8,3.8,4.3,29.0,30551.0,43592.40747864701,54.400000000000006,94.7,1122.0,695200.0,44.3,93.5,53.6,35.4618015963512,51.995438996579246,7.63157894736842,50.12861736334405
BK750,195143.20349519225,79.1,16.1,6.0,4.5,27.1,17251.0,60330.532378284624,66.0,93.2,1098.0,752600.0,42.3,90.7,29.9,49.5618305744888,34.95618305744888,11.643454038997215,34.754420432220044
BK752,73274.19183863811,100.0,0.0,0.0,0.0,31.2,66722.0,20944.361874148468,15.999999999999996,100.0,1538.0,905400.0,37.7,95.9,49.9,77.0392749244713,22.356495468277945,32.83783783783784,61.6078431372549
BK754,95875.2981650608,99.9,0.1,0.1,0.0,32.3,43048.0,28979.782681607376,23.499999999999996,95.1,1774.0,846500.0,52.7,95.1,58.0,53.08056872037915,29.541864139020536,9.411764705882355,56.220238095238095
BK756,110463.64913141479,84.4,5.7,1.9,9.8,39.3,30200.0,44408.74383946827,53.4,92.9,1129.0,586600.0,30.2,99.3,45.9,39.543726235741445,39.92395437262358,20.825396825396822,47.49999999999999
BK760,158451.45743446946,95.7,0.4,6.0,3.9,38.9,30675.0,67103.27340659163,71.7,93.0,1086.0,737600.0,31.9,97.5,52.6,33.997901364113325,45.43546694648479,9.145496535796767,55.648148148148145
BK762,255813.38126001498,60.0,11.0,20.7,17.2,36.2,21811.0,96967.52469332409,86.2,96.6,1044.0,628300.0,32.4,92.0,30.1,29.65481171548117,62.18619246861925,4.432296047098402,31.552028218694886
BK764,268518.22468102834,28.0,50.4,17.6,3.3,32.9,23098.0,88329.23987274712,86.2,93.1,1084.0,862900.0,44.0,93.7,26.7,21.011673151750973,63.86881600889383,4.525674499564839,39.76190476190476
BK766,304493.869231933,14.5,68.2,20.3,7.4,31.6,22537.0,105451.85796602473,83.10000000000001,96.4,1120.0,659700.0,50.9,88.2,28.1,35.902085222121485,60.0181323662738,9.818731117824774,34.44444444444444
BK770,175548.6969923491,13.4,75.1,10.9,4.3,35.8,23738.0,69019.70925684924,87.2,89.6,1160.0,284700.0,34.0,93.2,32.2,27.670311185870478,55.84524810765349,7.033132530120484,31.185410334346503
BK772,101374.29016882539,60.9,34.6,4.3,0.9,31.1,20144.0,32318.379271258942,74.0,91.1,1129.0,854100.0,36.7,96.2,32.8,48.506401137980085,43.314366998577526,8.719211822660098,
BK774,220429.8267572918,33.7,53.0,20.4,7.1,34.8,21961.0,87997.10202340002,97.0,93.6,1095.0,848000.0,33.2,93.0,27.2,26.588750913075238,62.89262235208181,3.902439024390244,51.92307692307692
BK776,233980.49114288884,7.6,85.6,6.8,0.8,39.4,25016.0,104844.03265268286,84.0,94.3,1091.0,261300.0,32.0,96.4,26.6,34.166666666666664,60.729166666666664,3.8679245283018866,24.86280487804878
BK780,159233.70217871165,0.9,86.1,3.0,3.7,36.2,25694.0,52074.78510035106,37.8,85.6,1066.0,385400.0,34.7,94.0,29.6,47.21804511278196,45.037593984962406,6.243739565943239,22.707006369426754
BK782,271361.7733274345,2.6,95.0,2.1,1.2,39.4,21763.0,108020.27696206383,70.1,95.5,878.0,417700.0,29.8,90.9,25.3,35.188308038223724,61.49522203485104,4.177330895795246,28.06709265175719
BK784,170626.11314751112,11.0,77.7,9.0,0.0,40.5,28013.0,58761.21605758295,50.0,92.1,1100.0,465200.0,39.1,95.9,24.8,41.959972394755006,49.89648033126294,5.8921161825726145,17.154605263157897
BK786,275021.6422801794,3.8,78.3,12.7,6.5,35.4,21891.0,119358.51187497149,94.9,92.6,974.0,248100.0,33.0,95.8,16.3,22.041006523765144,68.82572227399814,2.911306702775897,34.418604651162795
BK788,229516.44970038955,5.5,90.2,4.7,0.6,40.4,19630.0,90299.3076731682,88.4,92.0,1062.0,438800.0,45.4,96.0,16.5,21.637010676156585,74.94661921708185,4.007597340930674,64.57236842105263
BK790,319232.63728487754,1.6,87.2,4.4,8.3,36.6,20890.0,118175.48706565672,81.89999999999999,91.9,1000.0,525600.0,40.4,95.4,20.2,30.240683229813666,64.59627329192547,1.4783653846153846,16.98331193838254
BK792,185135.0269419504,0.9,92.4,6.2,2.5,34.1,19969.0,73517.53149291295,86.2,91.0,1049.0,487000.0,41.7,84.3,13.2,18.89103803997421,75.11283043197936,2.8154506437768236,35.665529010238906
BK794,97280.7401026806,1.7,82.3,2.9,1.2,30.5,17824.0,34833.0936921451,86.10000000000001,78.7,1180.0,380600.0,50.9,91.5,11.0,12.334801762114537,80.94713656387665,4.775510204081633,120.53571428571429
BK800,241643.99101072835,9.6,82.9,4.3,3.3,34.8,25942.0,95442.86898089809,77.5,92.3,1020.0,859500.0,35.7,93.8,30.8,19.43995691976306,66.07431340872375,3.5289323553382235,14.847645429362878
BK802,227779.3429900358,4.7,93.0,6.3,0.0,39.0,21420.0,108369.50884602468,85.0,88.9,956.0,643300.0,31.0,89.1,23.3,21.69971671388102,69.74504249291785,3.176279447603574,22.480417754569192
BK804,184922.54809295363,10.6,72.9,12.9,9.5,30.7,24499.0,76294.73226534437,89.60000000000001,90.6,1217.0,579500.0,39.2,79.1,24.1,18.840579710144926,73.3695652173913,3.711934156378601,24.519230769230763
BK806,223823.3676749901,17.7,77.7,2.7,1.3,30.7,19346.0,78771.84455189791,80.5,90.9,1052.0,494700.0,47.1,95.5,23.8,17.24137931034483,66.29798308392974,2.1197252208047104,56.71698113207547
BK352,13815.985005770997,70.5,17.5,20.8,0.6,74.2,11290.0,5586.4133189583645,99.4,100.0,277.0,,4.8,87.6,20.9,17.77777777777778,48.888888888888886,0.0,
BK353,314603.77412771736,21.8,64.9,17.3,0.0,32.7,18782.0,141759.78746094753,95.7,87.8,1011.0,591000.0,43.1,94.1,25.0,15.517241379310345,72.55747126436782,3.4587458745874593,60.49382716049383
BK354,144168.89548733088,99.3,0.7,1.0,0.0,56.4,29431.0,79282.95375233954,98.8,96.2,818.0,294500.0,15.2,94.2,41.5,28.985507246376812,63.26836581709146,2.006319115323855,32.36206896551724
BK355,388224.96387648344,10.6,82.8,8.5,0.0,31.0,17217.0,158105.2386940887,96.7,95.9,1087.0,563400.0,40.8,94.9,15.0,19.311663479923517,71.8451242829828,2.7411842980705257,36.60891089108911
BK357,121666.3040788849,1.2,94.2,4.6,0.6,31.0,10773.0,56623.45048505608,98.3,96.5,962.0,,35.2,95.3,7.6,3.0390738060781475,96.96092619392185,5.6716417910447765,952.3809523809524
BK359,312474.411812422,3.2,88.9,12.8,1.0,26.8,13274.0,137208.12806805508,100.0,89.7,1044.0,,43.5,86.9,12.8,22.31404958677686,73.43565525383707,2.8697749196141484,42.116402116402114
BK360.01,345596.3658188905,96.7,0.7,3.7,0.6,54.3,28815.0,202485.4772847073,96.8,95.6,896.0,297700.0,13.7,92.0,46.4,19.040125885129818,55.782848151062154,3.385049365303244,64.46280991735537
BK360.02,455664.2420659261,98.5,0.0,2.7,0.0,58.7,19315.0,258985.4423603699,100.0,96.8,812.0,297100.0,15.0,87.5,39.0,11.846689895470384,55.48780487804878,6.075353218210362,
BK361,167524.42346675976,1.2,75.3,25.4,1.1,27.6,11405.0,83218.3012675787,92.6,84.2,867.0,374100.0,38.7,90.4,11.9,20.99644128113879,74.55516014234875,9.331742243436754,128.38983050847457
BK362,212564.37958741075,80.7,2.3,47.7,11.8,30.8,16389.0,88762.45622901349,84.0,85.3,938.0,649600.0,37.9,89.6,18.5,13.697545526524149,54.23594615993666,4.598540145985401,
BK363,173021.90715724,2.5,80.5,25.3,0.0,30.2,17052.0,75798.10016541123,98.0,77.9,1071.0,564700.0,50.9,91.8,11.2,29.415347137637028,64.3727161997564,4.087038789025544,18.426501035196686
BK364,163795.37001555075,65.2,0.4,22.9,26.8,39.9,15569.0,75210.62632365427,79.60000000000001,81.2,1091.0,595300.0,21.5,90.5,19.3,12.562313060817548,53.33998005982054,4.803738317757009,
BK365.01,197809.31190870513,5.5,83.7,12.4,0.8,38.3,20819.0,101375.14262332434,98.5,91.3,818.0,460500.0,25.3,88.8,18.3,32.2289156626506,62.85140562248996,6.741214057507987,46.043613707165115
BK365.02,98265.47150773073,10.1,74.1,33.7,0.0,30.3,25811.0,43236.80746340153,90.3,75.2,1159.0,447400.0,45.1,86.3,19.4,29.440389294403893,70.55961070559611,13.551724137931032,
BK366,179688.65094910408,49.1,3.9,16.9,35.9,36.9,21438.0,65513.898761397126,88.5,86.7,1037.0,552800.0,32.1,87.0,33.5,28.72680742162508,53.42290467050544,4.203592814371257,34.4543429844098
BK367,67735.97874829265,13.2,44.2,46.7,2.7,38.6,26082.0,30725.598607472955,91.6,84.3,1003.0,378800.0,35.7,82.4,16.9,35.678391959798994,56.61641541038526,9.467455621301776,
BK369,220608.51257167532,6.8,76.2,24.9,0.4,26.8,12708.0,93047.70489358374,91.1,82.6,833.0,442900.0,52.8,87.9,10.9,22.984676882078613,69.55363091272486,2.203065134099617,53.44927536231884
BK370,124513.20801633318,72.1,0.7,3.0,26.3,43.3,30140.0,54086.3205965039,82.6,90.8,1046.0,519300.0,30.8,94.0,46.9,37.02290076335878,44.220283533260634,2.120838471023428,17.540500736377027
BK371,242056.8086864391,2.4,89.1,12.8,0.0,33.2,21636.0,101643.39453531074,91.0,89.2,1113.0,525300.0,39.6,91.3,19.9,32.715095311695,62.33900051519835,2.661157024793389,27.590551181102363
BK373,235558.41400430878,6.2,78.5,19.7,0.2,33.4,17039.0,108830.76002820794,94.7,85.6,773.0,524500.0,44.2,90.2,11.2,21.341463414634145,69.25087108013938,4.1761006289308185,56.285714285714285
BK375,206937.01316861538,6.3,81.9,20.3,3.0,28.7,17169.0,80592.239979523,90.89999999999999,86.0,1145.0,524000.0,47.7,80.2,15.6,16.24413145539906,80.09389671361502,3.0011723329425557,86.70520231213872
BK377,211646.2678343054,6.6,81.2,8.7,3.8,38.3,28341.0,96768.7481274498,89.5,88.7,1136.0,607000.0,22.4,91.8,32.1,29.90904226859283,62.118780096308186,2.842377260981912,33.112701252236135
BK565,124554.26674819358,85.7,1.4,16.0,3.8,35.6,37254.0,77017.40987521416,93.69999999999999,84.4,1290.0,732100.0,11.6,81.0,45.5,13.018433179723502,64.45852534562212,6.604110813226096,69.11504424778761
BK566,178216.67103979713,64.7,7.4,5.2,24.6,40.0,30072.0,68588.31741073883,54.2,100.0,1179.0,593500.0,31.6,90.3,43.5,39.28304705003734,48.31964152352502,1.947449768160742,26.787072243346003
BK568,132747.92122936106,67.9,0.0,27.7,10.3,41.2,33934.0,52075.92229919876,28.1,100.0,1103.0,490200.0,33.2,93.7,30.1,36.04060913705584,52.03045685279188,5.658536585365855,48.90845070422535
BK569,124467.98469804018,97.0,0.0,19.2,2.0,32.5,34091.0,65899.77253477821,96.4,88.4,1560.0,846200.0,16.9,83.0,46.1,2.865916069600819,78.30092118730809,10.405228758169933,126.07142857142856
BK570,125086.37682583809,73.2,3.6,8.2,22.0,50.4,32136.0,61004.73674648123,79.3,87.2,907.0,197300.0,18.0,87.4,27.6,42.2140221402214,52.398523985239855,0.8873239436619719,22.412587412587417
BK571,276154.63757019764,94.4,0.4,3.8,2.9,34.7,45187.0,140403.08922562798,95.0,90.8,1227.0,646900.0,14.2,94.8,44.6,14.315352697095436,57.39972337482711,4.042168674698796,35.67632850241545
BK572,210922.78968995292,37.4,50.7,30.5,2.2,32.6,11657.0,100292.15177968016,96.7,96.8,465.0,,37.1,98.5,16.1,8.847736625514404,61.65980795610425,3.014460511679644,59.689922480620154
BK573,125912.18980280332,91.6,0.0,14.1,4.6,38.6,44349.0,80988.74519979309,99.5,87.7,1179.0,727700.0,8.8,92.2,34.7,16.00338696020322,59.864521591871295,10.282885431400285,78.0952380952381
BK574,186808.65104752226,65.8,0.0,15.1,23.7,35.9,26157.0,65650.09054185454,35.5,91.7,1188.0,602000.0,36.3,94.1,40.0,40.4304381245196,57.34050730207532,5.79088471849866,28.212927756653993
BK575,212954.95882389985,76.7,1.5,9.3,13.2,33.5,29113.0,121507.90363123463,97.1,75.4,1251.0,875000.0,25.0,84.2,43.7,12.669902912621358,66.40776699029126,4.2178362573099415,42.490421455938694
BK576,214457.02794239525,51.2,1.3,1.5,45.4,42.0,22784.0,71259.4554871883,71.9,98.3,1147.0,578900.0,30.0,96.6,26.8,26.416739319965128,68.96251089799478,2.9329962073324904,27.68976897689769
BK578,200112.87705785432,61.1,1.0,10.1,33.7,34.6,28233.0,72433.11196441385,75.8,98.1,1050.0,637500.0,39.8,96.6,36.3,36.58536585365854,55.08130081300813,3.321033210332103,21.22222222222222
BK579,16583.607420355627,72.6,0.0,41.2,11.3,32.7,24843.0,7661.339327979502,91.7,94.6,1102.0,513900.0,14.8,83.3,40.5,12.388059701492537,58.95522388059702,15.265822784810126,194.4578313253012
BK580,231642.45158974,55.2,0.7,16.6,42.3,36.1,19965.0,86848.95665930497,87.10000000000001,90.6,1093.0,634200.0,39.2,95.6,31.5,27.792207792207794,60.64935064935065,2.9764453961456097,28.084112149532707
BK582,177783.70492764545,55.9,0.0,11.8,41.4,38.5,19807.0,68568.0031373865,88.1,96.2,996.0,767400.0,27.7,88.1,23.3,23.09090909090909,56.36363636363637,3.532258064516129,69.37007874015748
BK584,197464.64427626313,76.8,0.6,2.9,21.1,42.6,27536.0,87666.75345366678,79.3,95.5,1083.0,450000.0,21.9,91.8,36.6,31.562881562881564,52.5030525030525,2.604651162790698,27.62088974854932
BK586,153050.4316952739,33.3,12.8,11.2,52.1,39.9,20505.0,56899.98837552351,48.7,87.3,1137.0,559600.0,40.1,96.3,16.7,35.473684210526315,51.05263157894737,7.649484536082475,36.468842729970326
BK588,216142.77945200805,82.0,2.4,6.1,15.4,43.0,27740.0,95359.09208896704,89.0,98.3,1118.0,296300.0,24.4,93.9,46.7,32.273669661368345,53.62819626814098,4.123711340206185,26.873661670235542
BK589,42181.328791010426,83.3,1.4,2.0,12.0,38.2,40011.0,20375.308527119654,95.9,85.8,1503.0,710200.0,27.8,93.2,50.5,23.673870333988212,50.29469548133595,8.73046875,58.21576763485478
BK590,124016.63503976667,43.6,8.0,9.2,48.4,41.2,25632.0,46726.96873349369,79.9,96.4,1094.0,571600.0,23.5,95.9,30.3,37.00097370983447,53.74878286270691,5.561594202898551,29.07894736842105
BK591,206514.19515474426,93.8,0.0,10.3,2.4,33.0,33574.0,109832.36506453465,93.6,90.4,1284.0,663100.0,18.1,90.0,47.5,20.38920831490491,56.83325961963733,5.634241245136186,33.92624728850325
BK592,198682.70529234078,63.7,1.2,4.3,34.9,40.4,25714.0,81671.94209645627,74.1,96.3,1038.0,559800.0,31.4,98.1,38.1,36.76064123825318,55.99778883360973,2.9220138203356365,20.06015037593985
BK593,84173.51852648697,90.1,2.2,9.6,0.7,32.0,29380.0,59167.51744145991,95.0,74.2,1388.0,680100.0,9.4,88.8,41.2,8.847736625514404,69.8559670781893,11.782032400589102,232.5581395348837
BK594.01,182077.85357472018,54.0,0.1,2.6,44.4,45.7,28113.0,74417.76503096083,74.7,91.8,1010.0,625200.0,26.2,96.7,40.7,36.421435059037236,50.86285195277021,0.9583333333333331,10.706566916043228
BK594.02,149705.5211240111,74.9,1.7,3.0,23.4,45.5,33701.0,70463.40135848103,60.800000000000004,87.7,1097.0,527400.0,23.9,91.5,51.5,28.30188679245283,62.439666520403684,0.9768095572733659,25.689922480620154
BK22,145040.10369917355,51.3,5.9,57.1,17.3,35.5,16607.0,55799.43918815378,95.3,91.1,1022.0,261100.0,31.1,81.2,20.9,19.990079365079364,63.839285714285715,1.4607614607614607,40.521091811414394
BK23,238041.47923000882,10.1,59.5,33.5,9.9,26.7,12505.0,95748.85835363583,100.0,98.9,348.0,103100.0,43.4,90.0,7.7,13.58974358974359,66.83760683760684,6.739130434782608,
BK29.01,305603.58237098204,10.3,68.7,24.8,3.7,31.6,7938.0,142421.2347190854,100.0,81.3,288.0,,40.1,78.8,10.4,11.267605633802816,72.88732394366197,10.169082125603865,156.25
BK30,181130.6569823028,78.7,4.2,14.0,11.8,43.3,34345.0,72394.5778703153,67.30000000000001,97.6,1356.0,622000.0,31.6,89.8,53.6,39.58785249457701,45.66160520607375,9.049881235154395,44.49315068493151
BK31,99375.13926163489,19.9,46.3,13.6,19.4,35.3,30271.0,36397.73132234937,100.0,88.3,1372.0,352700.0,16.5,77.7,45.1,23.53471596032462,40.48692515779982,14.543429844097995,69.31034482758619
BK33,155762.82228752173,56.3,17.2,17.9,9.5,33.5,55570.0,90921.56349221266,96.5,96.5,1818.0,868200.0,12.7,75.8,70.2,9.830097087378642,75.06067961165049,7.025060630557801,72.40740740740742
BK34,72451.10955783514,79.1,0.3,8.2,14.7,37.7,42999.0,33154.431477458755,74.80000000000001,95.0,1279.0,614400.0,26.2,94.4,58.4,41.710875331564985,47.3474801061008,4.42577030812325,21.95548489666137
BK35,117731.66091329617,19.0,53.5,11.1,13.4,44.2,34150.0,69991.67470103175,93.6,85.0,986.0,,15.2,91.6,41.8,6.347150259067358,56.60621761658031,15.217391304347826,349.18367346938777
BK36,347768.86900768674,79.4,3.6,14.1,10.1,39.9,33938.0,164777.83862567766,90.1,94.8,1182.0,297300.0,19.6,91.7,42.1,30.954879328436515,62.17208814270724,2.3797468354430378,29.52542372881356
BK37,19587.443705194593,70.2,21.0,25.6,7.2,33.3,44294.0,11816.687350019034,100.0,79.3,1663.0,,16.4,69.8,54.1,5.142857142857143,68.57142857142857,75.75,
BK38,138822.56721259406,87.6,0.6,9.2,11.4,42.9,48547.0,58716.74318153146,75.2,94.7,1582.0,654900.0,28.2,94.2,55.0,35.22595596755504,53.99768250289687,7.703862660944207,54.53947368421053
BK39,159274.293682893,55.9,18.5,13.4,12.2,38.5,51188.0,79637.1468414465,92.8,88.7,1455.0,830900.0,17.6,80.1,57.8,5.547445255474453,69.63503649635037,7.903563941299791,110.78947368421052
BK41,234520.87898249764,76.3,9.4,11.0,5.6,39.5,59828.0,109420.93135528997,91.5,93.1,1692.0,,23.4,84.3,71.0,5.082135523613963,64.21971252566735,6.019184652278177,181.8181818181818
BK43,204366.57396380443,69.1,7.6,19.3,6.0,33.3,60718.0,98396.3232261586,94.8,91.7,1480.0,862000.0,21.4,78.3,63.1,3.9344262295081966,73.60655737704919,6.3919821826280625,
BK45,222299.3848154231,87.2,4.5,6.0,5.8,39.7,91545.0,116072.84743769535,86.2,97.2,1824.0,965800.0,22.9,88.2,80.1,8.670238675109596,67.80321480759864,5.071839080459771,110.0561797752809
BK47,37403.42391374241,58.9,9.2,17.7,18.0,35.5,54732.0,20298.199562945578,97.9,83.1,1172.0,727400.0,30.1,87.6,65.7,19.53232462173315,60.66024759284732,15.464852607709751,89.99999999999999
BK606,155058.5448194544,77.4,5.5,5.4,13.5,50.6,22244.0,69755.49595988517,97.2,91.3,1153.0,294100.0,20.1,92.1,35.8,21.30801687763713,61.392405063291136,4.639175257731959,66.08910891089108
BK49,273266.8456743529,67.1,12.8,11.7,6.7,38.9,62152.0,128576.68627246408,92.4,80.9,1452.0,,19.0,75.0,62.8,8.732612055641422,64.52859350850078,6.6946107784431135,157.87610619469027
BK50,108218.4195941639,90.4,0.1,9.1,8.4,46.0,42894.0,50993.898003946575,62.900000000000006,92.8,1471.0,846600.0,23.1,90.4,53.1,51.832460732984295,36.56195462478185,3.0787589498806684,25.016835016835017
