ITZ_GEOID,pop_density,percent_non_hispanic_or_latino_white_alone,percent_non_hispanic_black_alone,percent_hispanic_any_race,percent_non_hispanic_asian_alone,median_age,per_capita_income,resid_unit_density,percent_multi_family_units,percent_occupied_housing_units,median_gross_rent,median_home_value,percent_households_with_people_under_18,percent_of_households_in_same_house_year_ago,percent_bachelor_degree_or_higher,percent_car_commuters,percent_public_transport_commuters,percent_public_transport_trips_under_45_min,percent_car_trips_under_45_min
BX426,146176.11614076688,4.3,80.7,7.4,7.2,40.8,25235.0,45127.34297802871,61.5,94.3,1479.0,431600.0,42.1,96.0,28.4,43.65482233502538,50.03172588832487,1.2745719720989221,13.255813953488369
BX307.01,146062.39463900853,75.8,2.8,15.7,3.7,44.8,63726.0,75127.25887399154,96.3,91.2,1807.0,350000.0,26.4,87.7,69.4,42.957455596860804,40.89219330855018,0.9090909090909091,13.240384615384617
BX387,198237.42554893836,19.8,13.7,63.9,1.2,27.1,12806.0,77004.22663545428,95.8,91.6,1176.0,357500.0,37.7,73.1,15.5,17.870722433460077,47.68060836501901,4.513556618819777,60.93617021276595
BX451.02,97241.53955046114,79.6,4.5,14.8,0.2,40.7,39192.0,47216.74754642711,78.39999999999999,95.2,1399.0,348400.0,19.0,85.6,37.4,46.05263157894737,30.357142857142858,4.98452012383901,28.571428571428573
BX418,172052.35401773205,3.8,46.3,37.1,6.6,33.8,17831.0,52631.54297706541,87.19999999999999,98.4,1351.0,430200.0,42.0,88.4,19.7,33.333333333333336,55.82922824302135,3.4509803921568634,29.129720853858785
BX283,150882.18218034116,3.8,28.6,67.6,0.0,30.5,17248.0,62237.2015358117,97.4,96.1,843.0,,36.6,89.3,20.5,27.459366980325065,55.60307955517536,5.923076923076923,51.059190031152646
BX336,398166.0924655982,3.1,39.8,54.0,1.6,35.1,18468.0,155974.16787393027,98.6,97.9,911.0,151800.0,40.0,90.4,16.2,36.56591099916037,56.63308144416457,2.3647146034099333,20.378874856486796
BX256,99856.97066192652,24.3,24.0,42.5,8.2,36.6,19759.0,39976.90795861865,71.6,91.2,1321.0,429800.0,31.0,79.9,19.2,34.57142857142857,49.142857142857146,1.1046511627906976,66.94214876033057
BX429.01,437268.0710277475,11.4,13.8,55.7,18.1,33.0,15362.0,134212.03431881993,97.6,98.7,1222.0,470000.0,41.1,91.1,20.5,16.76933607118412,72.75838466803559,3.593603010348072,66.12244897959184
BX296,24729.16698203023,28.9,18.3,23.6,27.8,32.7,28607.0,10765.331973614355,87.89999999999999,94.4,1314.0,413500.0,26.2,85.7,54.4,25.268176400476758,32.538736591179976,11.538461538461538,91.41509433962264
BX356,62421.89231969112,2.6,62.3,24.0,6.1,41.5,23865.0,18454.465359943213,59.10000000000001,97.4,1659.0,404500.0,36.4,91.7,28.8,47.198480531813864,45.86894586894587,6.438923395445134,27.243460764587525
BX310,83659.36163255337,34.7,27.0,28.6,7.2,52.5,28717.0,21429.314018503203,34.2,98.5,1631.0,489700.0,31.6,88.9,25.5,59.64376590330789,26.463104325699746,2.1153846153846154,12.21843003412969
BX67,384942.93384053983,0.3,29.7,65.0,0.0,27.2,16758.0,122419.65620096673,96.5,96.1,696.0,349200.0,42.6,92.3,6.3,7.525951557093426,68.38235294117646,2.3276407337128395,48.275862068965516
BX277,352671.84747609386,11.0,13.0,70.9,2.7,33.1,15235.0,114823.39220151892,92.5,93.1,1173.0,343800.0,43.3,86.5,14.6,15.957446808510639,64.8936170212766,2.4795081967213117,43.361111111111114
BX288,114319.61667105053,63.8,5.5,19.3,11.4,41.8,38697.0,39036.74901477792,45.3,93.0,1555.0,548700.0,41.1,89.7,38.3,55.8252427184466,25.40453074433657,3.6518046709129512,14.086956521739133
BX330,300260.92833168793,26.8,12.6,58.8,1.5,37.7,17584.0,114255.81064169272,96.5,95.2,1050.0,384600.0,24.9,92.5,13.3,21.50209683568433,71.10179184140297,1.2546916890080428,22.358156028368793
BX316,111120.34854751138,38.7,15.0,31.3,12.2,40.2,28006.0,39733.574603648136,50.6,91.4,1474.0,540400.0,34.8,90.9,31.7,56.00961538461539,40.50480769230769,5.252225519287834,25.042918454935624
BX276,416.1917352777197,35.6,50.8,13.6,0.0,23.4,13937.0,112.8655553295511,50.0,100.0,,112500.0,75.0,81.4,0.0,100.0,0.0,,1427.8571428571427
BX404,156942.13265913582,1.9,79.5,16.0,0.0,34.3,23812.0,57597.11271848502,66.7,92.6,1184.0,372300.0,33.6,90.2,26.1,51.074151074151075,44.35204435204435,4.109375000000001,20.244233378561738
BX414,98296.41668968853,9.1,61.9,21.3,6.2,43.9,25111.0,36861.15625863319,77.5,90.3,1292.0,437200.0,34.6,88.7,27.3,39.88816402609506,54.520037278657966,1.9316239316239316,20.922897196261687
BX338,293746.74041809194,5.6,41.1,45.3,7.0,31.3,17666.0,97848.88015289303,85.2,93.2,1205.0,380500.0,41.3,82.9,18.7,27.168294083859852,60.884549109707066,2.4150943396226414,34.418604651162795
BX314,112282.46806534256,37.6,9.8,36.4,11.7,42.8,36463.0,34509.0667925403,40.900000000000006,96.1,1277.0,482000.0,38.1,93.9,29.3,44.852282900626676,46.73231871083259,4.8275862068965525,27.764471057884233
BX312,88858.03579087183,42.8,17.8,15.3,22.0,42.8,37855.0,30962.46593190283,28.299999999999997,100.0,1479.0,440100.0,29.3,91.9,37.6,59.75,29.875,16.317991631799167,35.33472803347281
BX269,104764.5721060095,5.2,14.7,73.3,4.0,34.2,18585.0,41308.13173681366,97.69999999999999,94.2,1009.0,149700.0,42.5,87.8,22.7,25.443458980044348,62.91574279379157,2.995594713656388,35.88235294117647
BX227.03,460361.9341154703,6.0,19.2,60.7,13.8,30.4,19039.0,156912.095853442,100.0,98.5,1198.0,,43.0,90.5,36.8,25.375,51.25,13.951219512195122,81.2807881773399
BX370,163675.66206231777,2.8,70.7,25.2,0.4,38.3,22855.0,59278.23025849672,67.0,90.6,1583.0,400700.0,35.7,91.1,14.7,39.927073837739286,50.592525068368275,4.576576576576577,35.06849315068494
BX158,71989.23998462308,29.3,4.8,58.3,4.6,38.8,31808.0,32362.135405931476,47.4,81.6,1608.0,426100.0,38.8,89.8,25.4,49.08424908424909,36.63003663003663,19.5,35.44776119402985
BX273,412961.7523956899,3.7,16.7,75.9,2.4,32.3,17221.0,142499.81995025455,96.9,94.8,1225.0,219700.0,46.9,91.6,17.5,25.31645569620253,67.90235081374323,1.5446071904127827,17.571428571428573
BX378,273204.1135970809,2.0,66.2,31.3,0.5,30.5,16081.0,88304.2127407864,94.2,96.2,1196.0,369000.0,51.3,92.6,14.1,36.8421052631579,61.18421052631579,4.596774193548388,38.191964285714285
BX328,222634.12829237912,12.6,22.3,54.8,8.0,31.0,14661.0,78261.181880241,91.80000000000001,93.5,834.0,439800.0,45.1,91.3,15.4,24.948024948024948,53.63825363825364,4.0310077519379846,36.611111111111114
BX340,330330.19676877634,5.2,31.6,55.4,2.0,31.2,18024.0,128284.23159141406,93.39999999999999,95.6,1191.0,412800.0,40.5,83.7,16.4,31.769825918762088,50.483558994197296,1.6762452107279693,27.595129375951295
BX458,234021.4833883054,0.2,34.4,60.5,1.1,27.0,9867.0,93410.99317744678,100.0,95.3,480.0,,36.9,93.3,16.4,11.353135313531354,68.51485148514851,0.7610789980732178,99.70930232558139
BX436,151661.22946512527,4.5,67.8,16.4,8.9,40.5,28648.0,50878.54921478045,53.89999999999999,97.5,1329.0,355300.0,40.3,92.0,30.0,50.62923523717328,42.78799612778315,2.7149321266968327,16.367112810707457
BX422,209024.14662215707,1.1,80.7,15.6,0.0,42.0,20832.0,72328.40266937352,84.8,89.8,1198.0,370500.0,37.8,95.4,19.6,39.92094861660079,47.11462450592885,3.4060402684563758,22.455445544554454
BX319,33037.49976547825,65.4,7.8,21.1,4.7,20.2,6709.0,0.0,,,,,,80.6,67.1,20.85308056872038,9.004739336492891,111.05263157894737,373.1818181818182
BX374,250236.59578920002,1.0,52.7,41.7,3.0,31.9,14856.0,101022.39500449681,97.7,96.9,765.0,614600.0,32.1,94.1,12.5,31.59073935772965,62.80806572068708,4.31629013079667,40.87470449172578
BX398,160189.77618265193,3.9,89.7,5.2,1.2,38.2,25075.0,57271.577769696465,65.3,93.9,1345.0,373300.0,31.5,89.3,33.8,56.111111111111114,36.59722222222222,4.497153700189753,17.09158415841584
BX421,241251.7062334192,8.0,11.0,67.5,11.1,31.3,16878.0,101718.57269633582,100.0,90.1,1090.0,,26.8,90.6,24.9,11.606354810238305,61.518093556928505,2.4820659971305594,45.43726235741444
BX77,194621.60539315763,2.4,25.1,72.1,0.0,31.2,14619.0,60866.95305923263,88.5,98.6,1221.0,353300.0,45.5,90.3,12.9,24.793388429752067,61.43250688705234,6.278026905829597,98.33333333333333
BX60,41716.250866749506,1.3,18.1,76.1,2.4,31.0,14283.0,13215.07710672443,95.8,84.6,1118.0,370800.0,49.1,85.4,23.0,25.918762088974855,61.315280464216634,11.388012618296528,134.62686567164178
BX133,407088.8624888926,1.5,35.8,60.4,0.4,32.6,14155.0,158894.89809041438,94.39999999999999,94.6,675.0,,34.3,90.4,11.8,26.12987012987013,60.935064935064936,3.1202046035805626,23.69781312127236
BX220,100600.75338948258,1.0,13.8,77.3,7.5,28.4,9371.0,23785.09072778015,97.7,95.5,1226.0,365600.0,56.0,75.3,7.5,9.540636042402827,79.97644287396938,4.035346097201767,177.77777777777777
BX153,225169.03504575923,1.0,44.8,52.5,1.1,30.0,14239.0,76502.10248071082,88.0,95.1,1097.0,374000.0,47.8,94.7,18.9,26.479949077021004,60.47103755569701,3.3684210526315788,38.60576923076922
BX228,369554.8609069236,17.2,19.6,50.7,11.8,32.2,24524.0,157710.91239312725,93.19999999999999,94.4,1311.0,395500.0,32.5,92.0,29.0,20.304920304920305,62.23146223146223,0.9966592427616925,27.54266211604095
BX195,365338.04345418746,1.0,27.1,70.3,0.2,33.3,15330.0,138752.07922127677,98.7,97.8,1090.0,197900.0,39.4,90.7,14.9,14.390065741417093,66.2527392257122,1.9349503858875414,34.9492385786802
BX78,228849.49092210396,3.4,13.5,71.8,8.9,30.0,16109.0,76901.83352179652,78.89999999999999,91.0,1308.0,411900.0,44.0,88.0,14.3,24.221867517956902,68.11652035115722,2.0503807850029285,26.803953871499175
BX61,172231.09383858668,2.3,73.8,20.6,0.5,50.9,28242.0,104324.61047623519,99.7,92.6,1011.0,23100.0,13.0,97.6,32.2,26.013986013986013,64.4055944055944,5.537459283387622,49.56989247311828
BX215.01,571315.2451946078,0.6,23.3,75.0,0.0,25.0,12918.0,169558.58883847526,98.4,97.6,1057.0,,56.4,92.9,16.2,25.663129973474803,62.93103448275862,2.792413066385669,35.633074935400515
BX235.02,522291.8251224295,3.2,12.5,81.1,1.6,37.0,12507.0,196763.05349551735,97.5,95.9,1069.0,417100.0,38.2,88.6,10.9,15.020219526285384,70.24841132293471,3.9473684210526314,74.6923076923077
BX115.02,146443.9094169092,0.6,29.4,68.9,1.1,28.5,11667.0,48625.92009418851,93.0,85.1,998.0,395000.0,48.6,83.2,12.6,20.37302725968436,68.00573888091822,4.082278481012658,30.422535211267604
BX161,195055.2769657144,0.3,26.8,72.1,0.7,34.8,12587.0,80350.99584063396,99.4,96.4,455.0,,39.2,95.6,10.6,26.36754763368162,65.64228641671788,4.0543071161048685,37.52913752913753
BX160,87170.21420757017,69.6,1.4,24.0,2.5,43.4,37128.0,35725.85452413153,57.300000000000004,93.8,1692.0,432800.0,32.8,93.5,26.5,67.26790450928382,23.342175066312997,2.522727272727273,13.335962145110413
BX373,354901.9254389633,2.1,33.5,63.8,0.0,29.4,14391.0,127029.94253777894,90.8,91.1,996.0,331600.0,47.4,90.3,11.8,27.488855869242197,63.49678058444775,1.8954758190327616,28.612612612612615
BX92,208403.5084974069,1.7,15.7,61.2,14.0,34.5,20314.0,65991.5377534885,78.89999999999999,95.4,1276.0,465400.0,38.7,86.9,18.2,20.59294871794872,71.9150641025641,1.1420612813370474,30.291828793774314
BX48,326640.6093224848,0.6,22.1,75.6,0.0,30.1,13707.0,104794.77807970483,94.3,91.9,1095.0,,51.7,89.8,8.8,20.30735455543359,70.58177826564216,2.037325038880249,45.108108108108105
BX25,476628.54092907964,1.6,17.9,77.8,2.6,30.4,12131.0,173158.44886345786,95.3,88.5,692.0,475000.0,50.2,94.8,9.5,11.959287531806616,68.3969465648855,3.497023809523809,71.27659574468085
BX516,26586.783529670312,65.4,0.7,28.6,5.1,48.3,40753.0,13879.961852624114,44.4,84.5,1226.0,475800.0,23.4,92.4,37.2,67.90481717933837,18.97852582704585,0.0,10.264957264957266
BX379,281419.3017578958,1.3,44.8,50.1,0.5,28.4,17539.0,90690.12708330837,91.89999999999999,90.5,1133.0,279300.0,52.4,80.2,10.9,12.634088200238379,77.71156138259833,2.292944785276074,86.98113207547172
BX166,78823.30221122198,29.8,2.8,60.2,5.5,39.1,30592.0,30637.65456988221,51.0,88.7,1594.0,445300.0,35.8,92.2,25.1,46.07379375591296,40.2081362346263,4.494117647058824,35.195071868583156
BX125,274915.2372249516,1.3,28.4,66.5,1.6,31.0,14766.0,94699.403219451,84.4,94.1,1089.0,431600.0,48.3,94.2,12.9,28.90173410404624,55.81245985870263,5.109321058688147,41.48888888888889
BX165,57435.03601215976,0.4,50.0,49.6,0.0,28.3,12862.0,23329.400855238546,91.39999999999999,87.0,1063.0,423100.0,50.3,83.4,17.3,32.08092485549133,57.80346820809248,1.5,163.42342342342343
BX425,240353.5949320545,12.0,8.4,70.7,8.9,26.9,16087.0,83313.20329412605,95.7,96.5,1247.0,573800.0,49.6,86.8,16.6,15.79330422125182,67.72197962154294,1.3809779688339605,15.276497695852537
BX123,144012.5346328264,1.7,27.6,67.6,1.1,30.0,17969.0,61074.92799352592,91.8,88.8,663.0,432700.0,42.9,91.7,14.4,18.992989165073293,64.43594646271511,2.898120672601385,67.04697986577182
BX54,339102.2783652324,1.7,17.0,75.3,1.5,32.0,14241.0,106009.88263579343,90.89999999999999,88.8,1204.0,424800.0,46.3,90.6,7.3,17.506092607636067,66.9374492282697,2.3725728155339807,28.65429234338747
BX62,412016.2435430328,0.0,29.5,68.1,2.1,29.3,11959.0,141187.8029254557,97.5,94.9,703.0,,43.2,95.9,7.1,14.174757281553399,72.03883495145631,2.738544474393531,21.013698630136986
BX131,232143.86828569078,0.6,28.5,69.8,0.1,27.6,13411.0,84411.73804877054,92.89999999999999,89.3,901.0,397100.0,48.7,91.1,13.1,16.365824308062574,69.4344163658243,2.5216637781629117,46.21323529411764
BX64,213934.07872749816,4.7,33.8,52.6,4.5,38.0,14449.0,94455.89146511095,93.60000000000001,89.0,1203.0,541300.0,32.5,89.8,13.4,34.57013574660633,63.529411764705884,3.646723646723647,
BX130,134104.02924799707,43.5,1.2,53.3,0.0,39.8,32882.0,44763.12793834318,64.39999999999999,100.0,1429.0,437900.0,32.3,82.6,26.8,64.29495472186287,29.236739974126777,0.0,33.52112676056338
BX363,378199.27372136834,1.0,20.1,78.2,0.0,27.4,11066.0,128431.37664274643,98.1,94.3,937.0,,46.4,91.8,13.5,22.991249005568815,72.03659506762132,1.5626725565985642,23.823529411764703
BX431,519276.02558662335,4.1,18.3,58.8,11.8,35.4,14436.0,183096.74669824107,98.3,96.7,1181.0,,35.2,90.0,16.3,16.280229369234604,69.03515332834705,0.9750812567713976,23.966309341500764
BX429.02,508284.58383765887,6.5,18.6,69.5,3.1,32.2,15708.0,183447.7811385917,97.9,99.1,1233.0,,46.3,85.1,23.0,16.81360201511335,72.29219143576826,1.9773519163763067,59.43820224719101
BX300,143052.070430488,31.6,4.5,51.3,12.1,36.2,34353.0,70269.37420892654,81.9,93.5,1380.0,450400.0,23.8,83.9,29.5,55.60391730141458,40.91403699673558,3.0762411347517733,10.645792563600782
BX141,351357.7831927393,0.3,34.9,62.2,1.1,31.4,20016.0,133286.216665227,99.6,94.5,1074.0,251500.0,41.9,91.8,17.8,17.13181623014169,69.81537140403607,2.835178351783518,40.300751879699256
BX323,86238.05132244113,70.7,8.9,14.6,4.8,47.0,53174.0,51918.03225213329,93.0,88.0,1309.0,247600.0,15.5,87.8,61.3,42.38625812441968,51.99628597957289,2.267857142857143,15.717415115005473
BX301,97651.63239821323,56.7,4.0,34.2,3.7,65.7,41975.0,41104.69782384682,88.39999999999999,85.3,554.0,305800.0,11.9,83.4,42.4,46.08695652173913,40.21739130434783,12.864864864864865,82.16981132075472
BX484,62411.261185329655,3.8,76.8,16.8,0.3,39.0,27526.0,20059.662882211283,60.0,91.6,1445.0,379800.0,42.1,93.0,26.5,47.79338014042126,42.07622868605817,1.7878426698450536,15.320041972717734
BX451.01,95238.42180357965,80.2,1.1,9.9,7.3,36.9,39897.0,50203.19909025904,79.7,90.9,1419.0,395000.0,13.7,93.1,40.8,42.340168878166466,49.698431845597106,6.237864077669903,26.03988603988604
BX149,312507.7809168986,2.4,35.2,59.7,0.3,30.1,12958.0,114798.77666335051,100.0,88.3,981.0,,42.4,91.4,13.4,36.8421052631579,54.93421052631579,4.2395209580838324,32.69642857142857
BX197,494044.1844138232,0.7,20.3,70.9,4.9,30.0,14493.0,168244.03866572285,100.0,96.4,1109.0,,45.2,90.3,9.6,8.179126572908956,83.27165062916359,1.8311111111111111,84.16289592760181
BX386,212793.34142482467,1.5,79.2,9.9,7.9,31.7,21773.0,74461.89924117197,78.9,88.5,1310.0,394000.0,45.8,84.8,20.8,40.02724795640327,56.10354223433242,0.9276347741622147,12.321307011572495
BX364,135738.5890185078,0.0,81.7,13.1,0.0,39.1,27038.0,49078.81532355459,57.5,88.4,1245.0,423500.0,36.9,94.4,26.4,45.1638689048761,49.5603517186251,1.532258064516129,20.72566371681416
BX367,315913.6325204232,1.2,23.4,75.0,0.0,25.1,11703.0,82573.60732545571,97.89999999999999,94.2,1087.0,425600.0,47.1,80.3,13.3,31.53153153153153,56.306306306306304,4.0,54.392857142857146
BX365.01,433986.2898987495,1.3,43.0,54.7,0.0,29.2,11348.0,157906.6137674219,95.1,94.9,899.0,377100.0,53.3,86.2,14.0,26.923076923076923,67.54221388367729,2.9722222222222223,31.881533101045296
BX144,172317.76124859834,3.4,31.5,62.1,2.3,27.8,16375.0,63083.09136383828,89.39999999999999,95.6,567.0,472000.0,43.1,93.9,11.8,35.662784248474765,59.1236827509706,1.200750469043152,19.377916018662518
BX157,146802.15142160564,1.2,25.8,70.8,1.3,29.5,16302.0,47353.36293278826,96.4,92.5,1004.0,453000.0,44.5,83.1,8.3,13.544018058690744,77.99097065462755,1.606367583212735,72.45833333333333
BX361,399778.51161370706,0.4,25.8,73.8,0.0,32.4,12702.0,147032.01065819318,97.8,97.3,561.0,238600.0,41.1,94.4,10.2,11.237458193979933,76.12040133779264,3.4358523725834798,45.77380952380952
BX345,134192.0181364481,45.3,6.8,30.5,16.7,40.3,32399.0,61057.56623381617,83.8,89.4,1466.0,347100.0,26.6,90.9,46.7,46.706586826347305,44.11177644710579,2.986425339366516,25.3988603988604
BX302,239513.3179319301,7.4,60.6,23.5,1.0,42.9,28434.0,103057.42662205275,94.3,99.2,1050.0,28400.0,25.8,94.6,26.9,42.530671157084434,52.513832090449846,0.8932661475034355,8.467194570135748
BX462.02,106988.98407048466,1.9,68.2,25.2,1.6,35.7,15920.0,29834.122656849286,81.0,96.7,1058.0,403200.0,46.8,93.0,22.9,34.540389972144844,55.22284122562674,1.1412358133669611,11.300403225806452
BX449.02,136971.99307534072,76.2,4.7,16.9,2.3,37.4,31550.0,61135.94475278498,80.3,93.4,1283.0,430300.0,28.5,84.1,40.2,44.38202247191011,43.59550561797753,5.489690721649485,41.316455696202524
BX167,150866.48562785334,1.3,42.9,54.8,0.0,26.4,9809.0,51098.27201573526,97.0,93.3,1039.0,404500.0,50.1,83.3,15.0,25.325443786982248,67.45562130177515,4.859649122807018,89.90654205607476
BX359,173724.36471357188,0.0,23.9,74.5,1.2,36.4,12976.0,62233.44563940733,97.1,94.9,977.0,390000.0,38.9,93.5,5.7,22.103658536585368,54.26829268292683,9.353932584269664,116.13793103448273
BX175,494197.0704471948,1.1,29.2,65.2,0.2,32.7,17383.0,190223.26892644181,100.0,96.2,748.0,,39.6,91.2,11.2,12.022292993630574,67.87420382165605,2.2170087976539588,28.0794701986755
BX380,240794.6403890477,1.4,74.2,19.8,2.0,35.3,18595.0,95247.8799711661,92.4,93.3,1191.0,300600.0,37.3,90.6,29.3,21.62478082992402,60.08182349503215,2.898832684824903,
BX216.02,380314.19293435884,1.7,34.1,41.1,18.2,40.3,21629.0,166050.84793022083,96.10000000000001,95.0,1190.0,124200.0,29.5,93.5,30.1,18.45567867036011,74.86149584487535,1.267345050878816,19.718574108818007
BX264,139483.05864513214,40.1,4.9,47.0,7.0,40.2,33468.0,55090.37244657294,66.7,91.7,1344.0,416300.0,29.0,84.5,25.8,46.34743096819294,39.35686822789234,2.664298401420959,11.116138763197586
BX223,608701.1505271355,2.2,24.2,69.2,0.0,29.7,14001.0,217519.2444418004,98.9,99.1,1034.0,,42.5,96.0,9.7,17.942467089224767,70.06338371526085,2.5608907446068194,25.896739130434778
BX212,552905.7086016925,1.4,35.3,34.6,25.7,40.2,26077.0,245831.209333672,98.4,93.9,1205.0,118600.0,30.3,90.1,29.6,20.740429112326463,62.978544383676905,1.9038076152304608,35.84178498985801
BX263,397474.00549358694,8.8,16.1,74.3,0.0,41.2,15009.0,162051.7847521152,95.4,90.8,1110.0,,31.7,89.6,12.8,11.17223867964452,66.56792213288193,1.3668150031786395,23.825757575757574
BX399.01,389391.744593622,1.8,16.7,73.8,5.7,32.6,12111.0,125131.487289027,97.8,93.9,1151.0,364100.0,47.3,90.9,11.0,15.120087336244541,73.41703056768559,2.929368029739777,45.956678700361
BX145,481240.9615266204,1.1,36.6,60.5,0.1,26.5,9886.0,139294.10474167956,97.6,96.8,902.0,,55.3,85.2,10.0,20.772058823529413,69.02573529411765,2.283621837549933,24.557522123893804
BX184,85981.21228929519,56.8,2.7,36.3,2.1,40.1,31787.0,37277.04708131005,63.60000000000001,92.1,1364.0,427900.0,24.3,93.8,28.3,61.78861788617886,31.881533101045296,5.009107468123862,15.159774436090228
BX193,254943.8491596257,0.2,36.0,63.3,0.2,26.5,12805.0,98796.93606769027,95.39999999999999,93.7,836.0,,40.5,93.8,14.9,32.12045169385195,58.34378920953576,3.752688172043011,30.742187499999996
BX254,127957.7872563864,55.1,3.5,28.0,10.5,36.5,28105.0,53780.27791122379,71.39999999999999,88.5,1332.0,464800.0,27.7,92.7,26.6,37.485311398354874,44.888366627497064,4.214659685863875,51.41065830721003
BX162,119950.5736238422,41.6,5.1,51.0,0.4,40.9,26189.0,37123.30221940074,63.1,89.4,1233.0,417000.0,42.4,87.3,22.4,59.827213822894166,28.185745140388768,5.287356321839081,30.180505415162454
BX27.02,320389.89859161596,1.0,30.0,69.1,0.0,27.3,9800.0,100959.75455192679,98.2,97.3,963.0,437100.0,49.7,85.8,7.7,9.380982769623484,83.85449904275686,3.0745814307458144,46.05442176870748
BX229.01,508500.01968587947,2.0,28.2,63.3,1.0,28.6,12971.0,177930.00688831572,97.4,91.2,1085.0,,53.5,87.7,19.4,14.33349259436216,69.56521739130434,2.90521978021978,32.5
BX255,365988.3862977697,1.6,15.0,82.4,0.0,30.9,15077.0,144506.46185243363,98.8,97.5,1059.0,,36.0,89.6,14.7,17.50445632798574,71.15864527629233,1.693386773547094,30.71283095723014
BX385,268111.43497900025,0.8,29.2,68.9,0.0,29.0,12079.0,102014.23109354435,98.5,94.3,1047.0,400000.0,41.7,92.7,8.5,20.36685641998735,67.04617330803289,2.0660377358490565,56.05590062111801
BX324,111460.19550415687,10.1,21.4,61.3,0.9,40.0,15984.0,51819.565524062855,96.6,86.6,567.0,473900.0,32.9,93.7,14.4,32.78688524590164,52.78688524590164,2.624223602484472,30.4
BX199,512402.4922334346,1.9,26.1,70.2,0.0,32.8,17294.0,177757.43573809654,98.7,94.2,1124.0,,45.8,97.4,14.3,23.085163363685055,71.71933583288698,1.654219566840926,21.1368909512761
BX2,124134.77406789966,1.8,18.1,75.0,2.8,38.6,22544.0,35129.36093408854,39.8,89.6,1237.0,394800.0,42.9,96.5,17.6,57.142857142857146,39.181014425314096,2.5415676959619953,14.397394136807817
BX201,163977.36518131703,3.5,28.7,67.1,0.6,31.2,13859.0,52143.745669714706,95.3,94.6,1087.0,,47.9,88.8,13.6,19.029615626969125,67.296786389414,3.9325842696629203,64.0728476821192
BX297,160347.62833216437,61.5,5.0,22.1,7.6,46.4,47571.0,78809.62932253101,96.0,90.0,1556.0,330000.0,25.7,91.6,66.1,41.43646408839779,44.50583179864948,0.9103448275862069,16.755555555555556
BX284,6624.205953502832,24.5,29.5,38.7,2.8,53.7,15387.0,318.19329907655526,72.7,100.0,,370000.0,78.8,82.6,11.7,28.225806451612904,40.32258064516129,104.0,571.7142857142858
BX40.01,130151.14385871284,11.5,8.1,57.0,18.8,40.2,21945.0,47812.40812002412,72.69999999999999,92.5,1057.0,409500.0,31.0,89.2,13.3,32.663316582914575,60.80402010050251,6.997245179063361,85.02564102564102
BX295,235751.5917133255,47.1,12.3,31.8,6.2,34.1,48748.0,98772.66374350183,96.3,90.8,1650.0,326800.0,33.6,89.4,59.9,23.45632530120482,61.10692771084337,1.6266173752310535,19.518459069020867
BX350,103748.12808040292,2.8,64.9,27.0,3.9,40.2,24670.0,39263.63915982764,55.1,88.0,1543.0,378600.0,47.8,91.8,20.9,47.729789590254704,36.434108527131784,6.474164133738602,40.928074245939676
BX244,143408.26941519784,40.1,5.5,52.3,2.1,34.3,25211.0,52587.1566017766,72.3,93.1,1282.0,422900.0,40.8,92.6,31.3,48.97579143389199,39.57169459962756,4.470588235294118,32.81368821292776
BX86,220786.1016787555,0.5,26.3,69.6,3.4,34.8,15417.0,84035.24005179964,90.89999999999999,98.9,408.0,391000.0,36.2,96.3,9.8,17.065868263473053,71.48203592814372,3.287958115183246,66.31578947368422
BX243,399126.8648653558,0.5,25.9,67.6,5.4,32.2,10831.0,146339.40635897065,95.60000000000001,94.6,995.0,400000.0,40.5,93.8,7.6,21.168687982359426,68.02646085997795,3.1604538087520258,29.713541666666668
BX365.02,227738.59032991066,2.9,18.2,77.1,1.7,31.5,11974.0,82893.77674020822,92.5,86.0,954.0,593000.0,37.7,87.5,8.4,8.146067415730338,70.78651685393258,9.722222222222221,
BX281,337972.36938055285,29.6,25.8,38.4,2.5,50.7,29724.0,146850.0804179466,97.4,95.8,1096.0,29400.0,17.5,92.9,34.2,22.443181818181817,58.40909090909091,1.7801556420233462,38.10126582278481
BX229.02,378110.7202739811,0.6,23.9,71.6,0.6,29.7,13130.0,131377.45365451887,93.8,94.3,1080.0,319400.0,43.6,91.1,14.5,17.77445855115758,61.687826736370425,3.958837772397095,50.54621848739497
BX72,281657.94271865423,6.1,18.3,44.6,23.8,32.1,15442.0,89109.82908229937,87.1,96.8,1142.0,333300.0,41.3,88.1,22.3,31.07721639656816,61.3441372735939,2.3387723387723387,16.365030674846626
BX240,164152.75082164802,6.4,24.8,67.1,0.9,31.7,16093.0,60448.9016598501,83.9,86.3,1245.0,427300.0,46.4,89.1,17.6,27.683284457478006,64.39882697947215,2.832422586520947,37.5
BX371,228773.2212879523,2.1,40.1,55.1,0.4,38.8,16000.0,100536.38001044627,90.2,93.1,887.0,354300.0,28.3,91.8,15.8,25.29129540781357,54.90061686086361,3.545568039950062,33.27913279132791
BX381,490006.7160300419,0.5,24.7,72.0,1.6,30.4,14649.0,166342.4860749995,91.5,94.6,1175.0,436400.0,40.2,94.3,9.3,16.689466484268127,70.4172366621067,1.238465274405051,
BX343,144039.14400739156,41.1,14.3,41.8,1.2,38.6,29253.0,55345.08981564799,79.5,86.2,1523.0,590800.0,43.7,88.7,40.7,48.08259587020649,43.80530973451327,7.138047138047138,52.20858895705521
