,2011_2016_percent_upzoned,2011_2019_percent_upzoned,2016_2019_percent_upzoned,2011_2016_average_years_since_upzoning,2011_2019_average_years_since_upzoning,2016_2019_average_years_since_upzoning,d_2011_2016_resid_units,d_2011_2019_resid_units,d_2016_2019_resid_units,orig_percent_residential,orig_percent_limited_height,orig_percent_mixed_development,orig_percent_subsidized_properties,d_2011_2019_pop_density,d_2011_2019_resid_unit_density,d_2011_2019_per_capita_income,d_2011_2019_percent_non_hispanic_or_latino_white_alone,d_2011_2019_percent_non_hispanic_black_alone,d_2011_2019_percent_hispanic_any_race,d_2011_2019_percent_non_hispanic_asian_alone,d_2011_2019_percent_multi_family_units,d_2011_2019_percent_occupied_housing_units,d_2011_2019_median_gross_rent,d_2011_2019_median_home_value,d_2011_2019_percent_households_with_people_under_18,d_2011_2019_percent_of_households_in_same_house_year_ago,d_2011_2019_percent_bachelor_degree_or_higher,d_2011_2019_percent_car_commuters,d_2011_2019_percent_public_transport_commuters,d_2011_2019_percent_public_transport_trips_under_45_min,d_2011_2019_percent_car_trips_under_45_min,d_2011_2016_pop_density,d_2011_2016_resid_unit_density,d_2011_2016_per_capita_income,d_2011_2016_percent_non_hispanic_or_latino_white_alone,d_2011_2016_percent_non_hispanic_black_alone,d_2011_2016_percent_hispanic_any_race,d_2011_2016_percent_non_hispanic_asian_alone,d_2011_2016_percent_multi_family_units,d_2011_2016_percent_occupied_housing_units,d_2011_2016_median_gross_rent,d_2011_2016_median_home_value,d_2011_2016_percent_households_with_people_under_18,d_2011_2016_percent_of_households_in_same_house_year_ago,d_2011_2016_percent_bachelor_degree_or_higher,d_2011_2016_percent_car_commuters,d_2011_2016_percent_public_transport_commuters,d_2011_2016_percent_public_transport_trips_under_45_min,d_2011_2016_percent_car_trips_under_45_min,d_2016_2019_pop_density,d_2016_2019_resid_unit_density,d_2016_2019_per_capita_income,d_2016_2019_percent_non_hispanic_or_latino_white_alone,d_2016_2019_percent_non_hispanic_black_alone,d_2016_2019_percent_hispanic_any_race,d_2016_2019_percent_non_hispanic_asian_alone,d_2016_2019_percent_multi_family_units,d_2016_2019_percent_occupied_housing_units,d_2016_2019_median_gross_rent,d_2016_2019_median_home_value,d_2016_2019_percent_households_with_people_under_18,d_2016_2019_percent_of_households_in_same_house_year_ago,d_2016_2019_percent_bachelor_degree_or_higher,d_2016_2019_percent_car_commuters,d_2016_2019_percent_public_transport_commuters,d_2016_2019_percent_public_transport_trips_under_45_min,d_2016_2019_percent_car_trips_under_45_min,orig_pop_density,orig_percent_non_hispanic_or_latino_white_alone,orig_percent_non_hispanic_black_alone,orig_percent_hispanic_any_race,orig_percent_non_hispanic_asian_alone,orig_median_age,orig_per_capita_income,orig_resid_unit_density,orig_percent_multi_family_units,orig_percent_occupied_housing_units,orig_median_gross_rent,orig_median_home_value,orig_percent_households_with_people_under_18,orig_percent_of_households_in_same_house_year_ago,orig_percent_bachelor_degree_or_higher,orig_percent_car_commuters,orig_percent_public_transport_commuters,orig_percent_public_transport_trips_under_45_min,orig_percent_car_trips_under_45_min
SI70,0.0,0.0,0.0,,,,5,10,5,11.511350391297109,0.0,0.0,0,0.0005377760177539999,7.180115768370011e-05,3748.0,-15.900000000000006,3.5,10.799999999999999,-5.200000000000001,-1.1999999999999957,-7.299999999999997,519.0,-25700.0,8.399999999999999,-1.0,-0.3999999999999986,-1.9781655890798362,-0.9422891740397077,-3.1963401636021143,-1.4867052518068373,0.0003406891665607998,3.919757077630007e-05,-3295.0,-10.400000000000006,5.1000000000000005,7.9,-10.600000000000001,4.799999999999997,-9.0,275.0,-42700.0,6.799999999999997,1.7000000000000028,-3.1999999999999993,-12.35237701514265,6.453006748664276,-2.3607066228287215,2.6828457478795906,0.0001970868511932001,3.260358690740004e-05,7043.0,-5.5,-1.6000000000000005,2.8999999999999986,5.4,-5.999999999999993,1.7000000000000028,244.0,17000.0,1.6000000000000014,-2.700000000000003,2.8000000000000007,10.374211426062814,-7.395295922703983,-0.8356335407733929,-4.169550999686428,0.0029350554865425,77.9,1.3,9.9,16.6,42.4,26883.0,0.0010085131995072,34.099999999999994,97.5,1179.0,467300.0,33.7,92.2,25.7,68.48966613672496,27.69475357710652,3.800229621125144,6.731662024141133
SI74,0.0,0.0,0.0,,,,18,19,1,4.894443860938977,0.0,0.0,0,0.0011201603087338,0.00023342988842360015,2327.0,-19.799999999999997,3.1,-3.3999999999999986,9.499999999999998,-10.899999999999999,0.10000000000000853,161.0,5200.0,8.0,-4.0,-0.20000000000000284,-4.4263712926387555,5.680945800706276,-4.424985788622152,-2.892168634684463,0.0007730470330910002,0.00011974650120429985,-1511.0,-14.700000000000003,-0.8999999999999999,-0.1999999999999993,4.799999999999999,-14.899999999999999,1.4000000000000057,72.0,-65300.0,-1.6000000000000014,-2.8999999999999915,-1.3000000000000043,-11.387165124085897,11.509715994020922,-4.500841750841751,0.8852751658631988,0.00034711327564279984,0.0001136833872193003,3838.0,-5.099999999999994,4.0,-3.1999999999999993,4.699999999999999,4.0,-1.2999999999999972,89.0,70500.0,9.600000000000001,-1.1000000000000085,1.1000000000000014,6.960793831447141,-5.8287701933146465,0.0758559622195989,-3.777443800547662,0.0063101858799169,78.8,1.9,16.9,9.9,39.9,28350.0,0.0025010345188236,56.3,91.3,886.0,463600.0,36.9,98.3,34.7,57.35129068462402,33.333333333333336,6.750841750841751,14.19765166340509
SI75,0.0,0.14144271570014144,0.14144271570014144,,0.0,0.0,-303,-18,285,3.2256431030990482,0.0,0.0,0,-0.0006262522444172997,-0.00033497213073479994,2991.0,-22.700000000000003,-4.400000000000002,-9.2,-2.2,-3.1999999999999886,2.299999999999997,-118.0,25800.0,-4.199999999999996,4.599999999999994,9.600000000000001,-13.06139300652427,21.14105354138692,-12.32214894025741,15.035981655699965,-0.0005971242330491001,-0.00026839381903599963,-4094.0,-34.6,-8.9,10.300000000000004,-1.9000000000000004,7.0,-0.29999999999999716,-87.0,-30100.0,0.20000000000000284,6.5,-2.0,-10.512826705492948,20.285469814172057,-8.954451345755693,8.875976934636158,-2.9128011368199577e-05,-6.657831169880031e-05,7085.0,11.899999999999999,4.499999999999998,-19.500000000000004,-0.2999999999999998,-10.199999999999989,2.5999999999999943,-31.0,55900.0,-4.399999999999999,-1.9000000000000057,11.600000000000001,-2.5485663010313218,0.8555837272148636,-3.3676975945017187,6.160004721063807,0.0095706323067096,64.0,22.3,39.9,4.9,34.3,20873.0,0.0029003177033811,60.3,85.8,1419.0,431400.0,50.9,87.9,18.4,62.06070287539936,25.71884984025559,15.62111801242236,11.724581724581723
SI77,0.0,0.0,0.0,,,,8,20,12,1.8026941362916007,0.0,0.0,0,7.644767759999987e-05,-0.0002132487848843,3164.0,-25.6,-14.199999999999996,8.100000000000001,1.2999999999999998,2.6000000000000085,3.5999999999999943,227.0,-2600.0,-10.799999999999997,10.900000000000006,-2.0,21.16162936624137,-16.844540891026988,6.521634470722754,-26.934467798490445,-4.023561978950055e-05,-0.00019715453696849978,-3182.0,-21.300000000000004,-10.699999999999996,-1.3999999999999986,0.0,4.300000000000004,6.199999999999989,14.0,-43900.0,-11.200000000000003,5.6000000000000085,-4.5,18.125915080527086,-14.951683748169842,1.5628150836862282,-3.2517482517482392,0.00011668329738950042,-1.609424791580022e-05,6346.0,-4.300000000000001,-3.5,9.5,1.2999999999999998,-1.6999999999999957,-2.5999999999999943,213.0,41300.0,0.4000000000000057,5.299999999999997,2.5,3.0357142857142847,-1.892857142857146,4.958819387036526,-23.682719546742206,0.0060635079022757,35.7,52.8,38.0,3.5,23.9,19937.0,0.0024986319889271,45.49999999999999,78.4,1236.0,343900.0,61.0,84.6,24.6,41.874084919472914,50.95168374816984,9.080459770114942,63.25174825174824
SI81,0.0,0.3191489361702128,0.3191489361702128,,0.0,0.0,11,11,0,3.6639053254437868,0.0,0.0,0.3191489361702128,0.00042411456943230053,0.00019987008444519996,5611.0,-24.700000000000003,1.5,6.400000000000002,4.8,2.200000000000003,4.400000000000006,-34.0,-18800.0,-10.7,10.600000000000009,-1.0,-13.574922385495071,13.119381841848806,1.3153417390856017,5.459976315954579,0.0004972377710586,0.00017671440393020018,1013.0,-27.800000000000004,10.299999999999997,-0.1999999999999993,4.2,3.3000000000000043,6.800000000000011,23.0,-21300.0,-6.099999999999998,7.700000000000003,2.8999999999999986,-10.847387906211438,12.95945884181178,-0.7091436553132051,1.4957725210032482,-7.312320162629945e-05,2.3155680514999784e-05,4598.0,3.1000000000000014,-8.799999999999997,6.600000000000001,0.5999999999999996,-1.1000000000000014,-2.4000000000000057,-57.0,2500.0,-4.600000000000001,2.9000000000000057,-3.8999999999999986,-2.7275344792836336,0.15992300003702553,2.024485394398807,3.964203794951331,0.0048322249074686,55.7,28.5,20.4,2.0,46.4,25509.0,0.0021351974874867,60.3,82.6,598.0,413500.0,30.9,86.3,27.5,57.18725718725719,35.27583527583528,3.392070484581498,15.203804347826088
SI146.05,0.0,0.0,0.0,,,,-1,0,0,5.161232613265351,0.0,0.0,0,0.0001941062491936001,9.134411726799841e-06,1935.0,-3.200000000000003,0.19999999999999998,-5.6,-0.10000000000000053,-5.5,-5.700000000000003,3.0,73500.0,-4.5,2.4000000000000057,6.200000000000003,-6.88181749274753,4.123950028596436,2.1008403361344543,-3.605640930970867,0.00023292749903229982,6.394088208729986e-05,1372.0,-7.8999999999999915,0.1,0.9000000000000004,-2.7,-7.299999999999997,-3.200000000000003,22.0,9200.0,-5.5,-0.09999999999999432,2.8000000000000043,-5.252143164063867,5.37802103364961,5.278180237612286,-1.3040657547998453,-3.882124983869972e-05,-5.4806470360500023e-05,563.0,4.699999999999989,0.09999999999999998,-6.5,2.5999999999999996,1.7999999999999972,-2.5,-19.0,64300.0,1.0,2.5,3.3999999999999986,-1.629674328683663,-1.2540710050531736,-3.177339901477832,-2.3015751761710215,0.0042052547987061,92.8,0.1,8.6,7.2,43.4,37309.0,0.0015642680082072,30.4,100.0,1244.0,504400.0,38.0,90.8,30.4,77.59493670886076,17.21518987341772,1.4705882352941178,11.557911908646002
SI96.01,0.0,0.0,0.0,,,,-2,2,4,3.9632714072175954,0.0,0.0,0,0.0009456544985583003,0.00016104470343289976,10698.0,-12.5,0.09999999999999987,-0.5,1.4999999999999991,-17.0,-0.30000000000001137,22.0,56000.0,-2.400000000000002,4.0,8.7,-9.474126401700886,6.073751471714502,-2.1541418140682853,-3.2548122223717897,0.00011466382884429971,0.0001494494847858001,5454.0,-16.60000000000001,0.9000000000000001,4.400000000000002,1.9999999999999991,-13.100000000000001,-2.1000000000000085,41.0,49700.0,-6.800000000000001,3.4000000000000057,4.899999999999999,-10.473111742766534,5.940938391688427,-2.380922945050236,3.290996145529064,0.0008309906697140006,1.1595218647099653e-05,5244.0,4.1000000000000085,-0.8000000000000003,-4.900000000000002,-0.5,-3.8999999999999986,1.7999999999999972,-19.0,6300.0,4.399999999999999,0.5999999999999943,3.8000000000000007,0.998985341065648,0.13281308002607517,0.22678113098195063,-6.545808367900854,0.004837782891126,87.7,1.3,12.2,6.7,49.6,27062.0,0.0019132110767835,51.1,96.4,1115.0,483300.0,26.6,91.1,25.8,66.73553719008264,30.44077134986226,2.963800904977376,15.283797729618165
SI96.02,0.0,0.0,0.0,,,,2,15,12,3.5148880321548686,0.0,0.0,0,-0.00025902373952569994,-2.1045678836500385e-05,11561.0,-15.700000000000003,2.5,-2.700000000000001,7.1,-0.30000000000000426,-3.200000000000003,152.0,44500.0,1.5,3.1000000000000085,14.5,-1.1184011692521239,7.0250273044037215,-2.3987490310912065,-14.09529617029719,0.0001910300079001996,7.932602022979983e-05,5528.0,-8.599999999999994,1.7,-5.9,5.5,-3.9000000000000057,-4.400000000000006,36.0,-46000.0,2.6999999999999993,3.4000000000000057,11.300000000000004,3.3236765782826296,1.907182238453025,-3.0031512605042012,-5.409982706184024,-0.00045005374742589956,-0.00010037169906630021,6033.0,-7.1000000000000085,0.8,3.1999999999999993,1.5999999999999996,3.6000000000000014,1.2000000000000028,116.0,90500.0,-1.1999999999999993,-0.29999999999999716,3.1999999999999957,-4.4420777475347535,5.117845065950696,0.6044022294129947,-8.685313464113166,0.0053569347130664,87.5,0.1,13.8,5.4,36.7,29024.0,0.0023182624687552,52.7,92.9,1217.0,522300.0,28.1,93.1,25.4,52.910737386804655,35.1875808538163,4.448529411764706,23.09290953545232
SI97,0.0,0.0,0.0,,,,78,90,12,3.163855230854518,0.0,0.0,0.1145475372279496,0.0011978067445734004,0.00023034745087950007,4948.0,-15.399999999999999,3.6999999999999993,-1.0999999999999979,-3.4000000000000004,-4.900000000000006,10.400000000000006,152.0,45600.0,2.299999999999997,1.8999999999999915,-9.899999999999999,2.7561430999493126,-1.2285233825193522,1.0738463663995574,-6.148143547173122,0.0010769829873196,0.0002077473236234001,1234.0,-16.4,3.900000000000002,2.6000000000000014,-4.300000000000001,-3.1000000000000014,8.100000000000009,-129.0,-26000.0,0.19999999999999574,-3.9000000000000057,-14.0,-0.9939822095947051,6.224613465448954,-0.04875568317779333,-2.090992934952844,0.0001208237572538004,2.260012725609998e-05,3714.0,1.0,-0.20000000000000284,-3.6999999999999993,0.8999999999999999,-1.8000000000000043,2.299999999999997,281.0,71600.0,2.1000000000000014,5.799999999999997,4.100000000000001,3.7501253095440177,-7.453136847968306,1.1226020495773508,-4.057150612220278,0.0027441769902888,53.3,30.7,24.4,5.7,38.6,30818.0,0.0012134529865198,46.7,85.3,1294.0,405300.0,42.1,94.9,45.9,65.02002670226969,26.16822429906542,2.6785714285714284,13.336755646817249
SI105,0.0,0.0,0.0,,,,6,16,10,4.326217101547498,0.0,0.0,0,-0.0008962877524483007,-0.00011632149792709968,10801.0,-12.700000000000003,-4.6,0.5,0.0,-3.5999999999999943,4.0,-142.0,-19200.0,-12.099999999999998,7.0,13.0,-5.21537770601261,3.9349752211148825,1.0587659593398273,4.509293970634177,-0.00026692722682200055,-6.122184101500002e-06,5944.0,-15.399999999999999,0.5,-0.8999999999999986,-2.5999999999999996,-0.8999999999999915,2.0,-223.0,-81000.0,-4.599999999999994,6.099999999999994,10.899999999999999,10.897619717248368,-7.154864515607223,2.3538285975122673,-1.8785492610773407,-0.0006293605256263001,-0.00011019931382559968,4857.0,2.6999999999999957,-5.1,1.3999999999999986,2.5999999999999996,-2.700000000000003,2.0,81.0,61800.0,-7.5000000000000036,0.9000000000000057,2.1000000000000014,-16.11299742326098,11.089839736722105,-1.29506263817244,6.387843231711518,0.0062495255307321,55.0,18.0,33.8,9.1,31.1,24248.0,0.0023705096840708,46.8,88.0,1374.0,448800.0,42.8,87.5,23.1,54.24044734389562,35.507921714818266,2.5853018372703414,13.831615120274916
SI112.01,0.0,0.0,0.0,,,,-10,-179,-169,5.223049620711254,0.0,0.0,0,9.591651028330013e-05,-6.539762064769993e-05,3194.0,-15.800000000000011,0.9,-2.8000000000000007,2.1999999999999993,9.300000000000004,-2.6000000000000085,149.0,23800.0,7.599999999999994,2.6999999999999886,-1.7999999999999972,10.18699232653978,-18.484895288509477,2.6384364110548515,-2.4893325736745195,-0.00022297474468459992,6.228344824001e-07,-447.0,-9.5,0.0,-7.300000000000001,3.1999999999999993,4.800000000000004,-7.900000000000006,27.0,-33500.0,9.699999999999996,1.8999999999999915,-2.3999999999999986,4.053781979250097,-14.115498170537595,2.107356799699041,-0.8896449985723809,0.00031889125496790006,-6.602045513010002e-05,3641.0,-6.300000000000011,0.9,4.5,-1.0,4.5,5.299999999999997,122.0,57300.0,-2.1000000000000014,0.7999999999999972,0.6000000000000014,6.133210347289683,-4.369397117971882,0.5310796113558105,-1.5996875751021387,0.0038640651285561,86.4,0.0,20.3,6.5,36.8,29452.0,0.0013621390129194,35.3,95.7,1386.0,455000.0,35.7,96.4,30.9,54.64426877470356,43.2806324110672,1.0578386605783865,10.31946955997589
SI112.02,0.0,0.0,0.0,,,,-14,-15,-1,5.903567483267269,0.0,0.0,0,-0.00030113933570779985,-5.094652078139984e-05,820.0,-35.1,9.6,7.800000000000001,4.7,-3.299999999999999,-6.299999999999997,223.0,11500.0,-8.600000000000001,-8.400000000000006,-6.300000000000001,-2.914204893119738,1.8582921226590159,2.4354274815274266,2.3486001124815905,-0.0003283780695908997,-8.726483262549989e-05,-4564.0,-15.100000000000009,-1.0,-1.1999999999999993,7.3,-2.499999999999993,-9.299999999999997,23.0,-75500.0,-9.0,-0.10000000000000853,-0.6000000000000014,4.661353060575564,-10.710247961952646,5.451177392039298,0.9831647295045043,2.7238733883099865e-05,3.631831184410005e-05,5384.0,-19.999999999999993,10.6,9.0,-2.5999999999999996,-0.800000000000006,3.0,200.0,87000.0,0.3999999999999986,-8.299999999999997,-5.699999999999999,-7.575557953695302,12.568540084611662,-3.015749910511872,1.3654353829770862,0.0031919760743032,86.2,1.5,17.0,5.3,38.3,31890.0,0.0011677346099892,16.4,97.1,1222.0,426900.0,45.5,97.7,30.1,59.82260183968462,35.775295663600524,1.4692378328741964,7.550796265788029
SI114.01,0.0,0.1733102253032929,0.1733102253032929,,0.0,0.0,5,9,4,1.5404241747727636,0.0,0.0,0,-0.0003017656135235998,1.8978969404000005e-05,-3180.0,-22.4,-6.599999999999998,5.5,1.4000000000000004,8.399999999999991,-0.5999999999999943,-200.0,49000.0,-7.200000000000003,-1.8999999999999915,-13.299999999999997,3.3905564588649213,-2.886327144141795,2.7569457428112027,-3.8776824247727824,-0.0004972489983849004,5.883480515240028e-05,-7785.0,-19.4,-7.699999999999999,6.600000000000001,3.3000000000000007,4.799999999999997,-7.599999999999994,,7500.0,-4.300000000000004,-4.099999999999994,-14.399999999999999,2.6447751311711656,-2.1896403990496722,1.1799610711113635,-4.392301054873641,0.00019548338486130058,-3.985583574840027e-05,4605.0,-3.0,1.1000000000000014,-1.1000000000000014,-1.9000000000000004,3.5999999999999943,7.0,,41500.0,-2.8999999999999986,2.200000000000003,1.1000000000000014,0.7457813276937557,-0.6966867450921228,1.5769846716998392,0.5146186301008591,0.005940417423453,66.3,21.4,18.2,7.5,35.3,30236.0,0.002645668334918,64.8,98.0,550.0,400800.0,35.7,96.8,33.8,50.50270688321732,44.0061871616396,2.5834797891036905,25.712098009188367
SI114.02,0.0,0.0,0.0,,,,9,17,8,2.5944639037847557,0.0,0.0,0,2.0715370805099442e-05,5.1788427012800214e-05,6629.0,-4.599999999999994,-2.0,0.7000000000000011,-5.399999999999999,-7.105427357601002e-15,-0.7999999999999972,486.0,17400.0,-9.600000000000001,3.9000000000000057,9.0,5.684665587090926,-1.2369342969754555,-2.6357545648385665,2.063991552566087,0.0007854578096947997,4.833586521200018e-05,5118.0,-1.2000000000000028,-0.5,-3.700000000000001,-8.5,-1.7000000000000028,2.9000000000000057,159.0,8200.0,-6.700000000000003,6.800000000000011,11.299999999999997,7.391554820297216,-2.1511885798138195,-2.498313995898537,-0.05796572725706817,-0.0007647424388897003,3.4525618008000337e-06,1511.0,-3.3999999999999915,-1.5000000000000002,4.400000000000002,3.1000000000000005,1.6999999999999957,-3.700000000000003,327.0,9200.0,-2.8999999999999986,-2.9000000000000057,-2.299999999999997,-1.7068892332062902,0.914254282838364,-0.13744056894002954,2.121957279823155,0.0058451871288496,77.5,3.7,15.9,14.2,39.6,33406.0,0.0024323297887032,46.400000000000006,91.1,1250.0,451200.0,40.6,89.6,21.0,52.07774798927614,40.0804289544236,3.4448160535117056,14.388674388674389
SI121,0.1713796058269066,0.1713796058269066,0.0,4.0,7.0,,-2,2,4,3.23979897092258,0.0,0.0,0,7.817596601240005e-05,-2.695722965899861e-06,1437.0,-20.099999999999994,0.8,18.8,-2.1,13.800000000000002,3.299999999999997,447.0,80600.0,-0.7999999999999972,-1.0999999999999943,8.600000000000001,-6.3708362450500715,0.679677880935742,-0.6557945870922985,1.2261023017161445,0.0003194431714641996,1.3478614830000207e-06,-622.0,-23.799999999999997,0.7,20.6,0.2999999999999998,9.500000000000004,5.099999999999994,-85.0,-19300.0,-1.1999999999999957,-0.7000000000000028,-1.1999999999999957,-1.9170161844506026,-0.4046112651358982,-1.3302913302913302,-3.726992025414935,-0.00024126720545179954,-4.043584448899882e-06,2059.0,3.700000000000003,0.10000000000000009,-1.8000000000000007,-2.4,4.299999999999999,-1.7999999999999972,532.0,99900.0,0.3999999999999986,-0.3999999999999915,9.799999999999997,-4.453820060599469,1.0842891460716402,0.6744967431990316,4.95309432713108,0.0041581526749658,95.8,0.0,2.2,3.0,43.7,43220.0,0.0016012594417696,5.3000000000000025,94.9,1363.0,510800.0,36.3,95.5,43.8,79.01234567901234,16.97530864197531,9.090909090909092,13.486328125
SI122,0.0,0.0,0.0,,,,3,7,4,3.231297423617322,0.0,0.0,0,0.00028146487366699936,7.248022497859997e-05,7760.0,-14.299999999999997,-1.2,0.1999999999999993,6.6000000000000005,-3.8999999999999986,-0.09999999999999432,491.0,-1200.0,-7.399999999999999,-4.900000000000006,6.600000000000001,-1.9423270820730067,-4.401626672044099,-1.0933940774487472,-6.079590699155917,0.00018482457369550006,3.503210873959995e-05,5378.0,-8.599999999999994,-1.0,-4.5,4.9,4.0,-0.3999999999999915,85.0,-63800.0,-3.299999999999997,-3.9000000000000057,8.700000000000003,0.17718671949576503,-1.8102249595717907,1.4445668769981077,-3.471381479925009,9.66402999714993e-05,3.744811623900002e-05,2382.0,-5.700000000000003,-0.2,4.699999999999999,1.7000000000000002,-7.899999999999999,0.29999999999999716,406.0,62600.0,-4.100000000000001,-1.0,-2.1000000000000014,-2.119513801568772,-2.591401712472308,-2.537960954446855,-2.6082092192309076,0.0044756538924296,95.8,1.2,10.4,1.3,40.1,33618.0,0.001799925586969,34.4,93.6,1174.0,574000.0,33.3,95.9,29.9,69.73180076628353,28.03320561941252,1.0933940774487472,15.155677655677655
SI125,0.0,0.0,0.0,,,,4,8,4,1.8745228872741666,0.0,0.0,0,0.0003888636443076998,0.00015510853228000018,7887.0,-14.5,-14.399999999999999,7.899999999999999,0.8000000000000007,6.199999999999996,-4.0,-153.0,62900.0,-7.899999999999999,-6.400000000000006,6.0,1.3626820278328182,-0.40273728087625926,-0.5831991411701551,-2.750557239657631,0.0003058478101295994,0.0001376315145583001,3921.0,-14.200000000000003,-18.5,12.600000000000001,0.6000000000000005,-3.8000000000000043,-3.5,-342.0,-39000.0,-4.800000000000004,-8.700000000000003,-0.40000000000000213,2.0896855329683603,-0.9595853169398154,-1.0577001219016648,1.913016732283463,8.301583417810038e-05,1.7477017721700093e-05,3966.0,-0.29999999999999716,4.100000000000001,-4.700000000000003,0.20000000000000018,10.0,-0.5,189.0,101900.0,-3.0999999999999943,2.299999999999997,6.400000000000002,-0.7270035051355421,0.5568480360635562,0.4745009807315097,-4.663573971941094,0.0062676954804432,56.7,27.7,28.5,4.6,30.9,22770.0,0.0022283197595162,47.1,92.5,1570.0,441600.0,49.6,99.4,22.8,52.93631100082713,38.0479735318445,3.978260869565217,20.953125
